1.84306,1.03029,3.82121,0.69065,-0.68876,3.79087,-0.81723,3.03444,-1.79509,1.14833,-1.58901,-3.08384,2.71704,1
-1.02878,-4.65537,0.44070,1.50901,1.34002,3.19565,2.16064,-0.12584,-3.16842,-0.57539,0.32260,-4.19433,-1.66705,1
4.84083,1.81843,1.40802,-0.98217,-2.35609,1.07503,-2.57233,0.68953,0.04234,0.11156,0.10504,3.21524,1.75085,1
3.11764,0.59443,2.78266,2.55251,-1.10956,4.31718,4.56645,3.27455,-1.23678,-0.24044,0.92456,-0.90781,-0.49547,1
2.02461,-0.46917,1.46041,0.50809,-1.57319,2.41136,-2.24310,1.86960,-0.95688,1.05015,-1.13535,-0.24789,0.89407,1
2.41368,4.93013,0.56916,-1.10943,1.83163,-0.03979,2.57800,1.87537,-0.79298,0.21351,2.55394,-0.68156,4.00661,1
3.22588,0.36084,2.21963,1.72369,0.73631,3.75869,6.60922,0.68776,1.30103,0.87738,-0.58152,0.46300,-2.92880,1
0.22232,-2.33836,-0.78256,-1.14225,-0.36785,-0.91890,-4.21430,-0.92143,-1.16661,3.65741,-0.41662,-0.41940,0.95636,1
0.80225,0.42558,2.68685,2.84810,-0.06305,5.33686,-0.94945,0.36286,-0.83590,1.38685,-5.13537,-1.34697,0.64930,1
0.48228,-4.57174,-0.83965,3.11210,0.00259,3.61452,0.10624,-0.47828,-4.14867,-0.09234,0.85434,-1.22987,-0.01845,1
-0.93664,1.08887,0.65348,4.96581,-2.80021,1.01734,0.77178,3.62253,0.25563,3.63836,-3.15424,-2.76361,-0.77333,1
0.02467,0.43641,2.55005,1.25142,-1.76633,-0.90943,4.34969,-1.05060,-2.47745,0.15591,2.67258,-2.37767,-0.84908,1
-0.55647,1.69925,1.04981,0.02192,0.43181,-1.41594,0.05358,0.41961,-0.38067,1.49865,-0.05969,-2.57822,2.81550,1
1.31359,-1.09020,0.76467,1.39282,0.64873,3.64671,-1.33761,-0.25514,-1.58633,4.09315,-3.18150,-1.43914,0.20991,1
2.39217,-0.24920,-3.73671,2.65188,-1.88575,-0.60944,-1.29564,1.99307,1.88863,4.27569,-1.96199,1.80445,-1.85575,1
1.87178,2.17044,3.94592,-0.01838,-0.38068,0.55555,5.06842,-4.14470,-1.03006,-4.65853,2.39566,1.91815,0.37959,1
2.11276,-1.81745,2.13445,0.15605,0.86469,4.31519,-1.93659,0.68841,-0.26616,0.78512,-2.69889,-0.43474,1.56411,1
0.52188,2.08398,0.47107,1.22149,0.20120,-0.59934,4.12206,-1.59838,-0.33900,-1.92928,1.54283,0.42327,0.08840,1
0.58593,1.35350,-1.10960,2.26244,-1.72683,-0.63539,1.19069,-0.01533,-0.93901,-0.04026,-0.45942,-1.13178,-1.30895,1
-0.10346,0.75177,1.82076,-1.19132,-0.19582,-0.28647,-2.55795,-0.72533,-1.60017,0.67555,-0.13805,-1.29696,2.94135,1
0.57018,-1.35422,-2.09067,-1.83225,4.74713,-0.84946,4.43538,-2.52457,-1.36197,1.13111,2.06352,-3.56434,-0.74286,1
1.24058,-1.22496,-3.65777,4.17505,-3.82272,-0.83615,-3.00714,3.01627,2.97423,2.62935,-4.16343,1.00628,-2.76053,1
0.01945,1.50050,0.51499,4.43913,-1.15196,0.78198,6.12532,1.34497,-0.45077,-0.42446,0.07132,-2.40608,-1.94216,1
1.22331,-4.27394,-0.24764,-1.06978,4.59283,5.08692,1.85106,-1.31090,-1.20655,1.59006,-0.99554,-1.17324,-1.86130,1
-2.04250,-2.16629,1.49006,2.43626,-0.62307,2.28626,0.25279,-1.22183,-5.46718,2.45756,0.07120,-4.27329,-0.12985,1
1.65359,-1.03165,-0.58105,0.05645,2.19122,1.72092,4.09563,-2.44149,-0.99773,-0.30887,0.51636,-0.52256,-2.38402,1
2.32191,1.01382,-0.64638,0.22909,-6.11937,-3.80322,-8.45927,5.08952,3.75942,0.58417,-2.80094,1.13596,2.50493,1
1.85864,1.91769,2.35287,-0.64963,-3.81283,-0.62563,-3.15887,5.09801,-1.80714,1.17598,1.49947,-2.60243,3.09872,1
1.46150,-1.84498,0.95191,-3.20529,-2.87484,-0.96717,-12.77289,-0.45320,-0.05281,2.84246,-4.21695,0.68926,3.97529,1
3.55837,3.11626,0.48109,0.89011,-2.16972,1.01263,2.40582,4.27564,-0.71858,-0.87176,3.01518,0.99914,0.71149,1
1.12937,-0.77271,2.95761,0.45883,-1.31813,3.22641,-0.56228,4.01911,-2.65459,2.82360,1.09446,-2.15473,1.61304,1
-0.28552,1.45910,2.50258,-0.02019,2.12892,4.62139,0.70636,-1.10101,-4.91204,0.47129,-0.36272,-2.88336,1.82033,1
0.50654,-1.47046,-1.27802,1.97045,-1.79989,-3.48251,4.33751,-0.08067,-2.36997,1.41296,2.66621,-5.62650,-2.35313,1
1.74573,0.69849,1.32381,0.85643,-0.57080,4.47052,-0.77196,3.70201,-2.78049,2.45367,0.14669,-0.73964,1.08637,1
-0.07158,1.60733,0.26370,4.42795,-3.00483,0.04159,-3.44101,2.34391,0.06504,-1.14174,-3.23576,-1.41633,3.91936,0
0.57002,-0.54882,-1.73030,0.31030,-1.47611,-0.75277,-6.97805,-0.28273,1.15079,2.46961,-4.61498,0.44376,1.13680,1
6.35691,0.90267,1.49207,4.18738,-3.39076,1.36230,7.96658,-0.36369,0.15294,-3.99655,1.89295,1.30602,-2.94034,1
-0.25568,0.96637,3.60907,-1.00698,1.88372,4.72584,-0.99644,-3.90026,-5.21282,-0.36211,-0.99528,-1.32006,2.05239,0
0.98385,2.38391,1.16847,1.33937,-3.61982,0.31481,-3.46911,2.60760,-0.51763,0.17530,-1.92675,-0.57445,1.37511,1
1.14656,-1.89761,-1.59646,-1.45583,0.07554,-4.36806,1.97324,-1.45144,-1.58919,-2.54582,5.04131,-2.31598,0.93007,1
2.49110,1.61329,-0.92267,1.10967,0.51977,0.80397,2.94864,0.75623,-0.29306,0.09989,0.84714,0.00208,-0.04518,1
3.47845,0.54116,3.07874,-1.27434,2.22664,6.00314,1.91910,-0.36285,-3.70624,-1.12245,1.51416,0.14885,1.78479,1
-1.01377,-0.35444,-1.21540,-0.67768,4.52969,2.33638,3.47945,-0.32327,-0.72149,2.31243,-0.39422,-2.27549,-1.70379,1
2.29156,3.38117,-0.14149,2.55961,-3.71771,-0.35513,-0.18563,1.22897,-0.06459,1.27928,-1.01400,1.26366,-0.55289,1
0.25546,-0.91388,2.89891,-0.97049,-1.11590,2.34737,-5.60533,-2.53860,-3.35619,0.81322,-3.13696,-1.87213,1.75741,1
-0.94991,3.56241,0.00724,-1.18420,-2.81885,-4.25428,-6.71629,1.29643,-0.42075,1.26737,-1.43988,-2.18886,4.24854,1
1.59543,2.45596,-0.78184,1.06128,-0.21332,-3.92877,7.35119,-0.38722,-0.16266,-0.03084,3.98992,-2.34535,-0.92620,1
1.90298,-0.94384,1.65680,-1.04658,0.90273,-1.65978,5.27974,-4.25708,-0.95003,-1.02855,1.96634,-2.47579,-1.62761,1
0.58276,-0.44450,2.22056,1.60850,3.37253,7.38583,3.00524,-0.62519,-0.40911,0.92692,-2.16732,2.32493,-0.43721,1
1.67534,-1.03711,2.94793,0.64862,-1.57356,-2.62478,6.44869,-0.22091,0.11217,-2.19482,3.56178,-3.31074,-0.72132,1
1.59676,2.19617,-1.19959,1.59033,-0.96178,0.07267,0.09970,1.50186,0.29854,0.52869,-0.80358,0.21843,0.33740,1
-0.36133,0.35353,-0.55507,2.95928,0.88185,-0.13247,4.33437,-1.44692,0.12927,0.72897,-1.06824,-1.98340,-1.24749,1
4.30078,0.08026,0.59591,1.76206,1.93438,3.17760,8.80868,-0.37521,0.16431,0.60517,0.59012,-1.16236,-3.58542,1
1.75262,-2.67256,-1.17904,0.68082,-1.55229,-2.35553,1.15868,0.56262,-0.08242,-3.70038,2.71122,-1.39857,0.06236,1
5.18638,0.27026,2.24946,1.69790,0.34256,2.46494,8.23152,-0.57371,2.14881,-2.80750,0.43176,0.85170,-2.66398,1
3.80680,2.11829,0.14633,-0.23899,-2.81680,1.45261,-4.40760,2.43159,-0.70069,0.13849,-1.33590,1.21036,1.47997,1
2.60699,2.86981,-0.58354,0.85609,-4.41920,-2.61156,-2.80009,4.73558,2.02299,0.71137,0.23003,1.25276,1.70071,1
3.32261,2.18561,0.49312,-2.24580,-5.53812,-1.89482,-7.24990,4.43694,-1.16616,-0.72603,1.75893,1.15330,2.89584,1
0.09392,0.03313,1.60840,2.88165,-1.27495,3.23535,-0.48185,0.88451,-0.83112,0.57973,-3.22203,-1.23927,-0.31005,1
4.53338,0.89880,-0.25303,2.24483,0.80018,-0.60581,8.14827,-0.46126,1.70235,-3.44500,1.40494,-1.52115,-0.94242,1
0.87752,3.24202,2.93990,-2.90058,2.37942,2.05266,-1.04628,1.86351,-2.89264,-0.49252,1.85473,-2.38239,5.91142,1
-0.33849,-0.55787,-0.08986,1.81533,1.42142,0.41831,2.43167,-1.21322,-0.13046,-2.34919,0.15171,-0.79931,1.24625,1
-0.43456,1.60077,-0.56800,-1.08783,1.55329,-4.46369,6.28428,-1.17594,-0.15756,-1.86838,4.43326,-3.09119,-0.10832,1
0.96009,0.08026,3.32820,2.41151,-1.57762,-0.25132,6.02539,-0.22735,0.70525,0.41048,0.56461,-1.76652,-1.62853,1
0.91627,0.64780,1.74267,0.76413,1.86400,3.57676,2.79465,-0.61620,-0.10740,-3.09491,0.32723,1.92904,1.17611,1
3.44181,3.33766,-2.50095,0.40047,-2.42828,-2.83869,-0.27168,3.08464,1.81298,0.13262,1.63999,2.16724,0.86452,1
1.81380,-2.59606,0.38010,0.83359,-0.81445,-0.47938,2.95926,-0.67201,-1.49449,-2.62018,2.31786,-2.36525,-0.81681,1
-0.38503,0.47668,-0.24398,0.45258,-1.12345,-3.90439,2.72452,-0.65603,-1.63677,-1.95080,3.97494,-2.38542,1.10410,1
4.95158,4.39909,1.50376,2.39155,-2.84513,1.36963,4.74379,4.68252,0.72623,-2.30437,1.83816,0.67656,0.31559,1
-2.47800,0.21549,0.22982,1.71537,-0.08595,0.32808,-0.79271,-1.51483,-2.27617,2.27071,-1.69295,-2.30335,0.15459,1
2.50802,1.41574,2.26625,2.32464,-2.26006,4.94146,-0.27276,4.14170,-2.02519,1.52709,-1.12232,-0.45406,0.36264,1
3.60553,1.39263,2.93442,-1.32983,-3.50223,2.26886,-8.27830,1.92641,-0.18799,0.33004,-3.43927,1.64338,3.63740,1
4.18616,0.95927,1.48444,0.33359,-3.88576,0.02919,-2.25117,2.28155,0.73870,-1.37880,-0.68633,0.62904,0.90325,1
3.82981,0.99227,1.73163,-0.54115,-0.22879,3.42367,-1.40264,3.45727,-1.31902,2.11056,-0.06750,-0.56330,2.56017,1
3.38235,1.24527,-0.64651,-0.85189,0.13413,-6.06192,5.41881,-1.75999,1.90234,-0.41835,3.41136,-2.02299,0.68263,1
-2.48887,0.75501,0.65842,-0.21844,1.08284,0.09441,-1.82522,-2.46486,-3.44917,2.82399,-0.68789,-2.46300,1.82874,1
-0.55594,4.72191,-3.14810,2.38470,1.35562,-2.20002,4.51671,3.56355,-0.29182,2.76508,1.50527,-3.55936,1.15139,1
0.55085,1.22745,1.15399,0.17693,4.07922,5.70278,1.14108,-1.36050,-3.62706,0.51813,-1.81630,-2.32304,1.73632,1
-3.04496,-3.07089,-0.45580,5.04363,-1.24259,0.09315,0.07987,2.18023,1.57282,3.01181,-4.70818,-4.57289,-1.64484,1
0.97381,-0.80118,-2.92606,2.72524,2.33093,1.21679,4.97906,1.87838,-0.26602,-2.77618,1.30704,-2.39458,-0.33949,1
1.95291,3.77570,0.12649,-3.14536,-3.08623,-2.62612,-7.97108,5.39406,-0.79111,2.63830,1.44396,-0.11381,5.82877,1
3.51808,2.30660,2.32806,1.25018,-2.31438,2.64657,0.46149,6.49146,-0.27881,1.35473,0.68005,-0.99303,2.17129,1
-0.89229,-1.47526,1.08350,-0.78036,1.54222,2.61513,-2.56727,-0.57409,-3.24318,1.85308,-0.84237,-2.45106,1.81974,1
3.80081,0.33427,1.23149,2.15741,3.82116,7.13820,7.61366,0.41812,0.54132,-3.87806,0.14030,2.13932,-0.79019,0
-1.87936,-3.03908,-0.18459,1.83829,-2.89418,-0.71471,-5.18408,1.00666,-0.04995,1.99976,-3.52363,-2.43568,-0.37450,1
0.61631,5.00175,-0.05157,0.84576,1.32678,-0.97214,4.16495,0.72808,-0.77291,2.26271,2.02799,-0.73454,2.30227,1
0.52071,3.11445,0.00940,0.82913,-1.91831,-0.24942,-2.08750,4.33877,-0.65343,1.50681,-0.13122,-1.47700,2.45577,1
2.81857,0.26187,1.67998,-0.54106,1.40662,0.48705,8.47931,-1.44508,-0.42875,1.13976,2.37231,-2.16256,-3.74953,1
-3.15821,-0.57578,2.06574,-0.48832,3.52837,3.40081,2.69874,-4.63727,-3.48532,-0.98265,0.23729,-0.69433,-0.68032,1
1.28857,-0.57777,5.38848,-0.15301,-2.14980,-1.44066,4.40392,-2.38507,0.04784,0.28175,1.08240,-2.11244,-1.19116,1
0.19167,1.35479,-2.26864,3.91198,-3.22221,-2.94328,1.01291,3.83004,2.35777,2.30168,-1.03768,-1.22076,-1.09202,1
1.64521,-2.78024,0.74063,1.33069,0.08800,-0.32521,6.96458,-1.21428,-1.46699,-4.03328,4.06076,-2.41122,-1.83318,1
4.83986,4.30807,2.71232,-3.17771,-1.28398,2.75582,-2.09230,-0.71563,-4.04021,-4.29435,2.53087,2.24527,3.03740,1
3.60464,2.75744,1.77215,-1.05086,0.17811,2.74880,-0.53631,0.47622,-1.72192,0.32557,0.53324,1.28291,2.52800,1
1.92150,1.27867,-0.71146,-1.42263,5.13116,1.18280,5.44734,-3.47806,1.17205,0.82331,-0.94773,-0.56660,-1.55497,1
1.57687,0.00945,1.62659,0.69921,-1.27497,2.21588,-2.88282,1.42709,-0.31446,1.54495,-2.34622,-0.23466,1.53459,1
1.83799,-1.78398,0.61140,-1.84040,4.23571,5.13261,2.72802,-2.47742,-1.24256,0.64990,-0.48024,0.76900,-2.23155,1
1.30070,-0.61591,5.61752,1.57971,-2.28604,-0.36319,7.23780,-2.84251,-1.12525,0.23701,1.42676,-2.90755,-2.61158,1
3.04140,2.96597,0.14079,-0.70589,-2.53375,-0.02294,-2.99017,1.81812,-0.96282,-1.52830,0.30680,0.83201,1.84844,1
1.03752,-0.80394,2.08410,4.28213,-2.30930,1.40899,6.21204,-0.35689,-1.72680,-1.64372,1.73747,-1.06958,-2.12368,1
1.97845,0.52912,-2.74843,4.16160,-2.78271,-0.36805,0.60573,2.10674,1.52855,2.90095,-2.50251,0.18711,-2.66669,1
-3.09091,-2.15445,0.55641,0.50174,3.26082,3.41767,-0.99923,-5.25152,-5.21673,3.39660,-2.58476,-3.54951,-0.23239,1
-1.92717,2.57987,0.08107,0.51002,-2.35038,-3.47596,-3.70124,0.66072,0.27338,-0.42925,-1.49275,-1.85458,2.58676,1
2.57952,-0.73460,-1.15997,1.00944,2.23336,2.94314,4.92439,-0.19192,-1.16590,1.28278,0.96892,-0.43549,-2.30396,1
1.14888,-2.92593,3.42517,0.90398,0.19630,4.61621,3.38042,-2.40920,-1.97922,0.50186,-0.49700,-0.10453,-3.09469,1
2.79178,3.13141,2.47282,-0.27516,1.40042,4.09328,2.97055,4.73105,-3.10214,3.18409,2.96386,-1.81379,3.30610,1
0.43809,-3.03362,2.01303,-0.42647,1.86958,3.71748,0.59156,-1.15553,-2.40164,-0.32388,0.26422,-1.27898,0.51591,1
-1.84226,-1.90659,3.79591,-1.48313,2.22763,3.33468,0.16402,-2.50850,-3.01801,2.36848,-0.22961,-1.64989,0.57847,1
3.56981,-1.56382,-0.55446,1.70278,0.08385,-0.78253,8.18906,0.04509,-0.16043,1.37306,1.13162,-5.23663,-4.72619,1
-0.82769,2.68615,0.45042,0.04832,0.36803,-0.99313,-2.41912,-0.42188,-0.32275,1.43140,-2.11095,-1.74791,3.17764,1
2.14747,0.98883,2.76774,0.30835,1.80759,4.50805,1.57048,-0.71833,-2.54647,1.69059,-0.94929,-1.30316,1.63890,1
-2.12486,0.14253,1.16576,-0.80572,1.47944,-0.50256,2.20839,-4.82782,-3.77720,1.03097,0.86617,-2.98362,-1.01075,1
2.01591,6.74646,4.60411,-3.56577,1.18264,1.57925,-0.64374,-0.80379,-4.30260,-1.49850,2.54460,-0.74856,6.51523,1
2.62195,-2.55924,2.96669,0.04677,-2.09438,4.81549,-6.28609,2.32761,-1.06380,3.97698,-3.44679,0.56395,1.63802,1
1.88402,-1.65313,0.61362,1.45972,3.10993,5.28923,5.94887,0.74609,-0.23158,1.64536,-1.40532,-2.14094,-3.40889,1
0.17902,-3.26772,3.69082,1.43178,1.07849,5.77374,2.55635,-3.74690,-4.93890,-0.51064,-0.68672,-2.41322,-1.43758,1
2.80293,0.85803,1.23646,-0.13776,5.31894,4.91886,8.27363,-1.81127,0.89471,-1.41137,-0.17729,0.44225,-1.88729,1
2.20715,1.84764,2.60353,2.72585,0.63845,2.14818,7.12223,-1.57988,-0.63636,-1.62050,0.43812,-0.90808,-0.32834,1
1.65111,-0.94808,0.93885,2.06223,-0.68185,2.22410,-1.36884,2.80343,1.43209,3.67654,-3.17483,-0.73063,0.97661,1
0.79048,1.37126,2.94112,5.29529,1.45977,6.20246,10.33339,2.29763,-2.28871,-0.06729,0.41019,-3.46561,-1.91153,1
2.58266,0.30198,-1.29635,4.05002,-2.54346,0.86033,-1.65604,0.94604,3.06728,2.05143,-5.81761,0.83555,-1.54791,1
-1.40536,-0.53187,-0.13328,2.66458,2.11611,2.22912,2.41808,0.68348,-1.87489,1.57431,-0.58796,-3.24060,1.12248,1
-0.35601,-2.21725,-1.60796,0.38136,1.53446,1.44206,0.36242,-0.49467,-1.44080,0.69692,-0.41389,-1.68634,-1.42315,1
2.00584,1.52413,-2.34859,2.85784,-1.23049,-9.39909,6.66874,-1.08961,4.08716,-0.93609,3.40729,-1.84993,2.01671,0
1.79844,-0.64515,0.54940,0.16348,-2.08749,1.00670,-3.00216,1.48199,-0.63639,0.74160,-0.58744,0.48979,0.67899,1
3.58783,3.41826,1.03036,0.83987,-2.79982,0.93204,-1.12560,2.97604,0.15659,-0.56351,-0.51418,0.91815,1.55214,1
3.03348,-4.52847,2.21469,1.09637,1.34421,5.26480,4.32848,1.58049,0.51309,-3.50991,0.72729,-0.01899,-1.34517,1
0.05364,5.81338,2.90544,-1.01108,0.23291,0.75677,0.62855,-2.58606,-4.72386,-1.82064,1.12299,-1.87759,3.25573,1
0.80227,0.42958,0.28735,-2.23928,-3.33982,-2.43370,-7.81743,1.51307,-0.62233,1.25507,-0.03687,0.60627,3.21049,1
2.96890,2.13573,-1.66169,-0.24410,-0.90127,-2.15269,-2.05111,0.04330,2.41021,0.30846,-1.07871,2.25601,1.60616,1
-2.48055,-0.60002,3.22580,4.03560,4.09581,5.84416,6.65882,-0.71563,-2.43483,1.39546,-2.75358,-5.71353,-0.04154,1
-0.48543,-1.61682,2.67802,-0.00483,-0.52576,-0.44183,1.06586,-1.79389,-0.50783,-1.66382,0.78025,-1.00403,0.66551,1
0.70205,0.79939,-0.61468,2.46349,2.63031,2.55096,6.43043,-1.38003,-1.92900,1.11256,0.67650,-1.45686,-1.51025,1
0.80559,-3.68914,-0.50416,0.04891,1.69828,0.11746,4.52865,-2.97918,-3.53902,1.58583,1.91286,-4.94684,-2.94811,1
1.46260,1.63383,0.94888,1.08903,1.75748,-1.85344,6.88168,-2.41313,0.03973,-1.83984,2.17095,-2.23321,1.20892,1
1.93724,2.47409,3.42835,-1.88567,0.97153,-0.58199,5.49911,-5.73264,-1.68143,-0.96303,1.87354,-0.32361,-1.06604,1
2.19923,-0.14262,0.15620,3.28380,-4.43349,1.99253,-1.69765,3.53904,0.16292,-0.88254,-2.45811,-0.20097,-1.75633,1
1.75825,1.20106,0.19766,0.73197,-3.27682,-1.49882,-2.39305,3.65825,1.01109,2.05116,0.15262,0.41301,1.55385,1
0.79651,1.63567,-2.93480,-1.07639,-3.89792,-5.97327,-7.86220,1.56099,1.65483,3.14125,-1.19216,0.60902,2.35288,1
-0.54924,-0.36517,0.09542,1.94940,-0.64546,1.09127,-1.64676,-0.67094,-0.54753,1.74287,-3.01938,-1.01979,-0.09063,1
2.31168,6.81894,1.50322,0.41992,0.25772,-0.33883,4.89229,-0.56954,-1.74555,-2.63206,2.05962,-1.02533,2.23615,1
3.52534,-1.87045,1.09901,0.27226,1.48930,0.41625,8.14953,0.39561,1.59181,-0.89388,2.24713,-2.00819,-2.62828,1
1.28412,-0.96175,4.89396,2.61445,-0.86317,0.78263,6.28354,-0.53338,1.59906,-2.30015,0.38017,-1.21437,0.23937,1
0.39610,2.15576,0.85689,0.55065,-2.27198,-3.08169,-0.87092,2.03868,0.67767,1.12455,0.12789,-2.07951,2.36989,1
1.19106,-2.97577,-1.47456,-0.49745,4.39870,4.46921,3.02233,-0.38393,-1.66069,-1.92647,0.98669,-0.77291,-1.19475,1
2.57944,1.95156,0.42307,1.56899,1.76192,1.14906,7.85099,-1.22427,-0.49152,-1.72325,2.43568,-0.01746,-0.75947,1
-2.19756,-0.30322,1.10615,-0.75397,0.49325,0.62444,-3.75530,-1.02955,-3.01061,1.73306,-1.08995,-2.58059,2.39502,1
-2.92632,-0.90887,3.39144,1.69016,2.59149,3.43984,-1.67952,-2.82880,-2.05713,2.79824,-6.18436,-5.74163,2.36006,1
3.83983,-0.14199,-1.26932,-0.84611,-2.42242,-0.13873,-6.07406,-0.03368,0.10374,3.62852,-1.97354,2.60613,0.72080,1
-4.67687,1.19931,0.59271,1.24413,1.24766,-1.20862,-0.45820,-3.35002,-2.63437,0.61909,-2.15126,-4.59042,1.41717,1
1.12224,-3.15708,1.61513,0.52710,1.68861,2.30892,3.78703,-1.29575,-0.23357,-1.93320,0.58531,-1.09692,-0.88167,1
-0.45662,-1.35273,1.47258,4.52082,-1.68654,3.26080,1.76107,3.73544,0.05344,0.97413,-2.69583,-2.97648,-1.28719,1
0.66139,0.18613,2.41627,0.92592,1.65121,0.44908,7.90175,-1.14690,0.25495,-0.19035,1.30550,-2.65178,-1.72457,1
1.57316,-0.47590,0.94279,3.34694,-1.45819,3.71237,-0.80798,-2.36434,-0.56963,1.61836,-4.94789,0.89508,-2.04604,1
2.03885,2.74279,-1.28697,-0.54275,-3.08450,-2.88929,-5.13379,5.62932,1.93196,0.63065,-0.36426,-0.41998,3.49028,1
3.27306,-1.06302,-0.24660,1.76549,1.21599,2.63069,6.31091,-0.20362,0.66748,-3.42971,1.63241,1.38616,-2.13090,1
2.55135,0.07175,3.02759,0.22102,0.03951,4.24898,-2.33288,1.21018,-0.78108,2.27538,-2.79175,-0.48252,2.45168,1
-0.16948,-2.28256,0.99767,5.09163,-1.98088,3.25458,0.43093,1.62137,1.03170,2.35705,-4.87530,-1.43054,-2.29236,1
2.74904,-2.47631,1.13362,0.15008,2.08996,2.76329,5.69459,-1.60955,-1.03725,0.80079,0.66274,-2.04484,-2.90133,1
-1.81416,-0.86367,-0.12115,-0.50803,3.66786,3.48376,0.39019,-2.59940,-2.57057,0.33888,-0.29410,0.21610,0.20007,1
-3.02845,2.81230,3.01956,-3.35294,2.06802,1.28388,-4.20648,-1.92875,-6.91279,0.99858,0.96192,-4.63319,5.47637,1
5.35015,3.67365,4.59747,-1.15565,-2.15243,4.60461,-2.27993,6.00816,-1.43481,-0.11635,0.57912,0.25184,4.66948,1
3.75824,-3.76887,-1.45969,-1.04482,3.23439,2.25118,6.00111,1.98653,2.10834,0.80977,0.74153,-2.01875,-4.48999,1
1.71927,-1.40799,0.35653,1.66418,-0.48263,3.04609,-0.22686,-1.54858,-0.87208,-0.25458,-2.26085,0.65870,-1.47120,1
