-0.56229,1.29053,-3.59548,-0.86890,0.48679,1.18936,0.66559,2.65322,-0.29750,-3.79356,0.37211,-1.42032,-3.69989,-2.64626,2.00569,1
-0.39421,-1.53733,-2.73441,-1.20245,-0.81912,-0.05052,4.24870,-3.68238,1.35285,3.00888,-1.62451,-3.13858,1.05386,0.07545,-0.52593,1
3.94931,-0.95489,1.95142,-0.02866,-2.37312,0.13284,-0.02267,-1.18586,1.40292,2.27706,-1.99702,-1.57294,-2.75601,0.06071,-1.10461,1
-1.78477,0.45290,-0.09227,-3.96758,-0.65465,1.54056,-8.03591,-3.41509,2.49186,5.58019,-3.55466,5.95178,-0.24062,-1.02458,-0.72044,1
2.16681,0.87194,1.34196,1.71982,-2.08273,-0.25037,0.40192,1.70134,-0.75928,-0.46272,0.36163,-2.01548,-0.88588,1.20337,-2.30261,1
1.82604,3.29286,-0.95571,-1.06723,-3.51160,-2.18076,0.12622,-1.86099,-2.46065,5.44569,0.82180,0.70304,-2.66971,0.41240,-3.64993,1
4.72696,4.18608,-0.55726,-0.07267,-0.77241,2.90080,-3.99659,3.18882,0.10117,-3.80568,1.32447,0.01571,-0.81618,-4.21775,3.28872,1
5.17605,5.86601,-1.82754,-4.32428,-6.24150,0.56672,-3.08522,1.63191,2.97791,-1.51146,3.41635,-3.53688,1.89275,-2.22950,-0.18208,1
1.43292,1.83264,2.39782,1.04761,-0.15373,0.02845,-2.00038,2.99369,1.69445,-5.09704,1.39505,-1.72747,1.02241,2.83021,-1.12501,1
2.64400,1.25781,-2.45044,-1.22360,-1.00725,-1.80327,0.52298,-1.38957,2.86035,-3.89726,0.59070,-1.59662,-1.00287,1.04046,0.94254,1
-2.70675,3.24084,0.76597,-2.90653,-1.08782,2.97446,-7.45356,4.31805,1.25420,-1.30271,0.46055,0.01136,5.38796,-0.95483,0.25100,1
-0.11129,-0.68498,-1.50408,0.34926,-2.11637,0.56698,-2.91748,1.52671,0.43242,-4.07734,-0.04317,1.38081,1.27275,0.90806,1.42863,0
-0.16299,0.77400,-1.16676,1.64454,-0.21698,1.04678,-6.30829,4.85293,0.64670,-9.47650,-2.55771,0.67416,-3.02469,3.23688,1.52587,1
-0.63441,0.27799,-2.34330,1.02687,-1.96682,5.80366,-1.63385,4.51478,-3.78354,-2.95252,-0.80287,0.68709,-3.54525,-1.43754,2.77844,1
4.18152,-0.50352,3.18551,-0.96086,-0.78541,-1.53645,-3.89582,-3.50379,2.85629,5.44479,-3.80302,0.91496,-0.60566,-1.33650,-1.10725,1
-4.25592,1.68975,-2.42019,-2.60593,-2.64441,3.39611,-6.47931,3.52163,-0.48270,-3.14465,-0.66420,1.95174,0.99672,2.16365,0.65318,1
-2.71493,1.90183,-0.90340,-2.59973,-2.22955,2.27758,-3.21988,3.39691,-2.47561,3.81204,0.44990,0.93538,-0.50685,-4.13410,-0.63480,1
-3.97037,-1.92682,2.84300,-0.24645,1.99513,2.13630,-6.13305,-0.37128,-0.05848,4.46289,-4.54417,4.16329,1.20006,0.35606,-0.93796,1
0.96073,-1.56648,0.68880,3.78025,1.97783,2.12160,3.85792,-1.52642,-3.11800,1.86676,-0.15117,0.30616,2.14492,-0.73015,1.55578,0
0.06095,-2.14384,1.41671,-0.70664,0.20894,1.78077,-1.55729,-1.56560,2.92994,1.79328,-2.77798,0.82622,-1.99900,-0.05578,-0.98834,1
5.49551,1.31361,-1.84574,-0.46879,-1.72600,0.88753,1.02283,-1.65674,1.96379,-3.92039,0.40104,-2.48673,0.45183,0.38855,3.64588,1
3.45290,1.56513,-2.60364,-1.77060,-0.27937,0.09886,2.70185,-1.30019,1.37999,-1.70402,0.75026,-3.17747,-0.95655,-2.05732,3.15771,1
-1.66773,2.28683,1.19613,-2.26833,-1.23838,3.34104,-3.76609,5.02424,0.95013,-5.11854,0.60574,-2.67476,1.14881,3.10426,0.92015,1
4.01221,0.72138,2.29916,-2.95220,-2.69030,-0.18148,2.69225,-2.34335,3.24270,3.41873,4.34451,-1.62903,2.71359,-2.50782,-0.54256,1
1.45220,2.11212,2.07044,-1.22826,-0.55198,0.62365,-9.62524,0.68565,1.07935,-0.53316,-3.02693,3.70004,0.25364,1.01235,1.12658,1
2.64256,-0.43677,4.12014,1.42272,0.09756,-1.14436,-2.15088,-2.34036,0.45599,4.58400,-2.70357,1.32367,-1.01148,1.30855,-2.77723,1
-4.09744,-3.09224,-3.66830,-1.48725,-1.66605,-1.17373,2.75686,0.25074,0.43572,-1.91630,-1.02397,-1.61210,-2.35190,2.31108,-0.53200,1
-2.28293,1.44650,-1.29305,-3.24871,-3.35004,4.57747,0.20664,0.54489,-0.53873,2.97431,1.22463,-0.21810,-1.56636,0.46437,-1.86875,1
-3.73674,1.39684,0.82234,-0.71682,0.27305,1.35170,-5.92377,6.07267,-0.96861,-1.07345,-1.21686,0.73088,-1.62881,-1.94016,-1.34492,1
-4.72238,1.56848,-0.20886,-3.27066,-0.98653,1.74570,-6.70063,2.44611,1.01986,-1.84547,-0.06216,2.22896,3.08934,2.48120,-0.07320,1
2.15348,-3.26375,-1.13044,-1.16517,-2.89232,0.42092,6.44488,-1.61804,2.21541,-1.97504,1.84402,-4.24428,0.81984,0.88795,2.09950,1
0.34834,2.39012,-0.59405,-3.51470,-3.85034,-0.20300,-3.67461,1.78958,-0.10005,0.30470,2.30711,1.39726,-0.10772,-1.24124,0.31550,1
-3.79953,-2.99595,-0.69453,-0.91110,-1.08215,-3.09402,1.90331,0.81587,1.30243,0.48613,-1.02390,-2.62579,0.08026,1.28865,-2.92503,1
0.72694,0.05022,1.09882,1.13559,-1.54617,1.70688,-1.92386,2.17281,0.33276,-1.60195,-0.25598,-0.15461,-0.50542,0.62468,-1.21147,1
-2.75768,1.53288,-4.16609,-1.60684,-0.51336,-4.45952,-3.93791,4.88077,0.63261,-7.49361,-0.23610,-0.20307,-4.26432,0.09293,0.22733,1
-4.53017,1.23202,-1.76562,-0.17763,-0.00129,0.62306,-9.90807,0.03965,-1.09220,1.26652,-3.48672,7.69402,0.58420,1.09187,-1.62500,1
5.53823,5.29628,-1.57549,-1.26621,1.83525,-0.91532,-0.03362,-1.46132,3.23295,-5.55622,1.98844,-1.59006,-2.56755,0.20116,2.23953,1
5.03549,0.07227,3.12502,2.19347,-1.24315,2.17722,-7.74776,2.48717,3.53896,-4.84976,-3.34424,-0.00132,1.35970,0.12075,1.21103,1
-2.09275,-1.82803,0.84303,0.18776,-1.68650,2.55841,-2.51085,3.95610,0.26068,-2.64596,-0.48831,0.50104,-1.37115,0.47412,-0.47595,1
-4.49264,-1.93097,5.15160,-0.91518,3.12113,3.44201,-4.10005,3.67123,1.09354,-1.95289,-3.06260,-1.16082,1.93463,3.85626,1.14799,1
-0.78566,2.75506,-1.30222,-0.04964,-0.10904,-1.64606,-6.64070,5.35526,-1.13816,-2.78076,-2.41371,-0.52877,-1.23220,-2.59770,0.24993,1
1.57155,1.21318,-1.61437,-3.52465,0.45661,-1.55154,5.87708,-3.30267,3.28392,1.07263,2.77433,-4.25523,0.62109,-1.32928,0.48046,1
-0.30513,-0.59476,2.62466,2.14188,1.82238,-0.29665,-8.64293,1.37539,2.16309,-2.89278,-4.31162,3.08213,2.18363,1.73081,-0.27505,1
-0.06360,2.39410,-4.19663,-2.70756,0.50347,-2.54676,1.62118,-0.48683,1.81710,-1.20096,0.98709,-2.57074,-1.06656,-2.75368,0.46060,1
-4.22547,-0.87241,-0.91779,-0.28554,-1.86102,3.50434,0.72403,2.50808,0.50053,-2.71142,1.04240,-0.81715,-0.33811,3.56534,-2.63143,1
0.32881,-1.23813,0.97531,2.62361,-1.10581,0.19295,0.97416,0.59822,0.03460,-2.52790,0.94504,1.16404,-2.20677,3.23850,-2.61330,1
-1.46462,4.56984,-0.35313,-4.14211,-1.58411,3.68853,-12.55174,4.10030,3.39155,-3.39242,-1.11400,1.76951,5.45211,-1.40544,1.77058,1
-3.74193,-2.97320,1.29454,2.00753,0.07662,2.68844,-2.66668,0.90810,-0.90501,1.51727,-2.86191,3.11897,-0.59248,1.65273,-2.39311,1
-0.22934,0.39393,0.00129,-2.15062,-3.36963,3.20226,-3.75618,0.17006,0.76361,1.33615,-1.13908,1.27103,-0.60499,1.10265,-0.61082,1
-0.69804,2.62909,0.21469,-1.85190,1.51862,-2.60172,-1.22758,1.35230,1.94130,-0.44487,0.43554,-2.03911,-0.57548,-1.04903,-1.78292,1
4.27187,4.35311,-0.26201,-0.15704,-0.59539,5.31439,-5.58697,4.06380,-1.18514,-4.65893,0.04810,0.54597,-1.54214,-2.86945,5.03269,1
-3.89313,3.51240,0.14757,-0.61303,-0.42775,0.22493,-7.26435,0.41860,-1.77898,2.50338,-0.33337,5.27881,2.43740,2.49025,-3.45312,1
6.83114,3.21436,4.78997,1.00922,1.20239,0.18495,-8.42395,0.88156,5.22652,-4.07562,-0.81554,1.25416,2.04393,-1.05789,0.81797,1
-1.32485,-0.42809,1.63874,0.67331,0.98597,3.61857,-4.04740,1.53255,2.47428,-3.95175,-0.69648,2.57681,-0.95846,2.45289,-0.68780,1
8.69030,2.56044,-4.06919,0.63103,-3.02032,-0.22525,0.21978,-1.06589,2.70196,-11.06256,2.79384,-0.22739,-2.91789,1.69128,5.28227,1
-3.60938,-0.13574,2.71732,0.78120,0.42347,3.07186,-0.91868,2.98308,-1.44258,0.52383,0.31515,0.10886,0.81970,2.31219,-2.42337,1
0.25262,-2.27501,-1.17004,-1.41840,-2.01717,1.20493,4.98978,0.27866,2.68397,-5.91220,3.89896,-1.36483,-2.83817,2.66239,1.16948,1
1.18766,1.29412,1.36587,-0.65220,0.39004,-1.45715,-6.61612,-1.53108,1.80666,1.21922,-2.71287,3.46951,-0.24081,0.55064,-0.77611,1
-4.87946,-2.02467,-2.20169,-4.25632,-4.17373,2.38163,1.58578,-2.65947,-1.61340,8.27765,-1.17765,1.48281,-2.66013,1.00473,-2.83048,1
3.06497,2.78258,-0.96545,-3.64073,-4.38276,-1.23492,-3.40624,-0.91728,2.05666,1.75143,0.40159,-0.77759,1.01802,-1.11113,-0.34610,1
5.14173,1.87888,-2.41706,0.76657,-2.67865,1.38005,-2.75002,2.11960,0.37100,-8.45088,0.40902,-0.18395,-2.15974,0.94654,4.44982,1
8.46962,4.69001,1.10222,-0.64557,-4.06985,4.92855,-5.35104,2.67498,0.42899,-4.66046,4.05339,2.25652,-0.01870,-3.50729,4.92142,1
3.03275,4.27022,-0.05853,0.08794,1.77648,3.57537,-1.81623,0.35977,1.37888,-4.27429,1.37368,1.19454,-3.64911,0.60575,1.00823,1
4.87701,2.22306,-1.48330,-2.06448,-1.70220,0.32558,3.15455,-3.27414,1.81533,2.05053,2.25458,-2.69254,2.06769,-2.99371,1.63936,1
-1.41869,-0.94452,1.10637,0.58477,-1.60828,2.47064,-6.11571,2.31385,1.59169,-1.50961,-1.82156,1.80295,3.16998,0.45042,-0.83081,1
6.01897,0.42029,1.85609,-1.21667,-2.02219,-0.41879,3.02526,-3.41777,1.65290,3.47257,0.19456,-1.26242,-6.08222,-0.22958,-1.18676,1
1.63281,4.71319,2.63340,-0.99533,0.65846,-2.23302,-7.08457,1.44286,1.75536,-2.93866,0.79431,1.49792,2.11577,2.42531,-0.70314,1
-1.14616,3.69136,0.99028,-2.34940,-2.25026,2.87626,-5.57704,1.81199,1.32044,1.07285,1.11550,0.60570,3.87576,0.40292,-2.27921,1
3.36136,2.44699,3.03761,-0.72032,-1.70500,2.05871,-3.94308,4.16570,1.16623,-2.58791,2.84277,0.34571,-0.29124,-2.72253,0.82959,1
0.60852,1.03581,2.49733,-1.57315,0.63669,1.86347,-5.01818,0.04449,3.79556,-1.58887,-1.23919,1.00708,0.25903,1.75703,-0.27197,1
3.66104,7.38791,-0.28223,-2.94733,-1.12491,-1.67450,-5.73536,-1.07281,2.07896,0.87663,3.05266,2.69601,0.41319,-1.81801,-1.72510,1
-2.39335,2.94111,-1.03413,-3.40974,-1.34480,2.41716,-8.28213,2.18251,2.57856,-4.73521,0.12374,2.88998,1.56900,2.69485,0.83828,1
-3.93878,-2.21787,1.47444,-1.47024,-0.45126,-2.44106,6.55988,-0.35621,-1.55682,3.73606,0.49460,-4.21112,-1.51957,4.22994,-3.41224,1
-3.87599,-2.64495,0.68168,-0.89339,-2.35145,1.11754,-1.23591,2.19962,0.32404,1.72077,-1.17357,-1.58653,3.94182,0.27786,-1.58772,1
-0.09783,0.80396,-2.74886,0.47766,-3.36055,-0.49717,-5.50604,4.00035,-1.86784,-4.07148,-1.59944,1.66029,-2.55340,-0.07823,0.80624,1
-0.43834,1.05290,0.55487,-1.71241,-0.99009,1.28389,-1.40883,2.79393,0.04428,0.89758,0.88961,-1.18718,0.36582,-3.11940,0.11579,1
-4.90546,-2.49289,0.64974,0.59294,-1.35762,0.51273,-4.20124,2.93175,-0.33595,1.64370,-2.54515,0.03089,5.82810,-0.32567,-1.93655,1
-4.56221,1.22268,2.30503,-4.54945,-3.05295,-0.75733,-4.22200,4.04053,-1.68518,6.78850,1.83243,1.24756,0.99462,-3.63505,-3.21927,1
1.45881,3.53447,1.40331,-2.15184,-0.79025,-1.29938,-6.87633,0.98407,2.35367,-0.93797,-0.92699,-0.06437,2.66297,0.70649,-0.26154,1
2.56396,0.58041,1.55923,1.07673,-2.83702,3.03270,-6.60754,2.65060,1.62858,-3.02201,-2.62872,-0.16461,1.50661,1.17036,0.12674,1
4.05993,0.17620,0.95331,-1.79657,-3.26465,-3.75115,1.31451,-3.45468,0.73464,5.49677,-1.33320,-1.99595,-2.45182,0.34186,-2.13924,1
-3.49902,-3.89571,4.25399,1.44682,4.01944,0.72063,-6.62856,0.71654,2.72449,-0.07407,-6.19584,2.18428,2.19371,1.65269,-0.34404,1
-2.52094,-1.54640,-1.36563,-0.62200,-0.74878,2.37183,2.39785,-0.11846,-0.93822,3.19933,-1.25684,-1.56293,-0.41160,-0.99156,-0.89386,1
6.19487,2.92228,2.74643,-3.74938,-1.19445,0.84898,-1.01683,-1.09009,5.89243,-3.84452,0.89554,-3.48777,-3.46543,3.02858,1.05214,1
-2.44357,-0.43317,-0.12274,-0.49635,-2.22115,-2.81715,-1.08303,-0.70523,-1.09536,5.55024,-0.48794,0.70918,2.95523,-0.52275,-3.81602,1
-4.88159,-4.46639,-1.31758,-2.75613,-1.95332,0.89514,5.67084,-2.26002,0.50297,4.50099,-0.47275,-2.29936,0.16640,1.78980,-1.78985,1
1.99570,1.23252,-1.67718,0.37142,-0.11851,4.71026,1.31733,-0.91213,0.25375,-0.16845,-0.16653,-0.78079,-0.96706,-1.43687,1.18704,1
-1.44398,0.18583,-2.52548,-1.38305,-0.63251,1.48076,0.63449,2.58514,-0.78365,-2.86121,-0.17498,-2.02489,-2.14009,-0.55610,2.05651,1
6.82171,3.83586,-4.05857,1.64101,0.61094,-0.35046,-0.23924,-0.51196,2.10216,-9.96801,0.63169,-0.95212,-4.14281,0.94043,3.84435,1
-2.75210,-1.44137,1.35012,0.26851,-0.66416,1.81397,-0.60505,0.72895,-1.33213,3.36382,-1.37722,0.41943,0.61228,0.66511,-2.02404,0
3.93386,2.82788,-0.47493,-5.10163,-5.30270,-1.57375,-2.29724,-0.36428,2.38510,-0.12936,4.80457,0.86524,1.20733,-2.19939,1.58965,1
6.26127,3.36688,2.77400,-0.12193,-0.03664,-3.35681,-6.62670,-2.05749,3.01782,-0.05357,-1.54685,2.24022,-0.91112,0.18933,-0.56919,1
3.61881,1.57458,0.26258,-1.58802,-2.27197,-0.83712,-0.78173,0.63802,1.89109,-1.38564,2.11499,-1.34710,0.70521,-1.91450,1.04030,1
-4.09365,-2.10009,0.72402,2.27518,-1.39391,0.19549,-3.60987,0.19121,-3.06498,6.13970,-3.60169,3.26563,2.10049,0.38952,-4.24593,1
6.85491,1.00554,4.63895,2.55346,-0.62164,1.63186,-4.31433,2.69633,4.51440,-5.42783,-0.80377,-2.62147,1.40256,-0.07253,0.17295,1
8.09282,2.78169,-3.89654,-0.05148,-3.10924,2.14268,1.13605,-2.11301,1.24701,-5.85520,2.22952,-0.65597,-1.12269,-0.63560,5.25619,1
3.68884,-0.09712,1.12601,0.94410,-1.88285,-0.89996,-1.84682,-1.63772,1.98370,-0.45005,-1.03183,1.16343,-2.22961,1.63622,-1.65579,1
-1.12258,1.70883,-0.94046,-2.12039,-0.41096,1.90514,-7.37924,0.73844,2.59131,-2.23066,-1.86377,3.05828,-0.33413,0.50350,0.32047,1
4.44683,4.49684,1.52580,-2.68240,-0.80781,-1.03377,-7.04713,-0.22233,3.79470,-1.43281,0.39832,1.12570,1.28483,-1.04246,0.80312,1
2.79751,-1.37984,-3.21459,1.51972,-3.46022,2.49459,-0.57577,0.73120,1.16448,-6.59711,-0.45568,0.09007,-1.53443,1.33437,2.39683,1
1.77677,4.31553,0.74984,-4.37229,-1.33953,1.21104,-3.15595,-1.67926,3.30461,1.49795,1.12859,0.11407,-0.83713,1.03670,-1.40064,1
-2.81875,0.13098,-1.52168,-1.45842,-2.10630,0.00744,-7.97098,2.10678,1.18659,-0.95891,-2.99538,1.52593,4.12234,-0.21756,0.04849,1
-0.72009,-2.15929,-1.56164,0.42641,0.27070,2.60013,4.61231,-0.25300,0.53797,0.35915,-1.01701,-3.91100,0.51228,-1.28676,0.61201,1
2.12197,0.37092,0.33416,0.44009,-2.64836,0.12487,2.48462,-0.86675,1.16538,-1.15260,1.53372,-0.96736,-3.54857,3.54811,-3.18523,1
-0.75952,0.84262,-0.73446,-0.72553,0.49001,3.79605,1.96769,-3.72944,-0.66279,10.39019,-2.58536,-1.94348,3.59620,-4.26031,-2.23461,1
-2.96661,1.44528,-0.90522,-0.51612,-1.74437,2.82381,-8.83020,4.97411,1.04984,-2.86745,-0.61226,1.97186,5.59490,-2.40362,0.08817,1
-1.18068,-0.00763,1.23622,-0.04293,-1.14858,1.21955,-2.55071,2.72135,0.81360,-2.72028,-0.18971,-0.75844,1.11188,2.30789,-0.80583,1
-7.34537,-2.21782,0.31392,-1.84720,-0.82324,-1.82010,-2.11003,4.50211,-0.65668,0.93136,-1.38630,-0.63217,-1.04806,0.78897,-3.42036,1
-0.01155,2.32735,-2.35136,-0.51677,-0.71701,0.90876,-4.42382,2.80577,-0.10353,-4.23916,-1.01526,0.77869,-2.54286,-0.17724,1.11331,1
-2.04827,2.43376,-2.05664,-0.02082,0.81640,-1.74248,-5.13140,5.07133,-0.86858,-4.93784,-1.82156,0.03202,-3.82903,-0.37860,-0.15915,1
-0.77066,-3.77649,-2.51239,-0.53922,-0.76382,0.28795,6.20187,-1.43096,1.08016,0.34626,-1.66274,-5.62196,1.53336,-0.34020,1.50026,1
5.38809,0.81073,0.91480,0.46594,-3.03885,1.90613,-0.36725,0.12823,1.72731,-2.04294,2.51659,0.19879,0.05769,-1.42638,0.93206,1
4.29073,0.02931,1.82349,0.78886,-3.33729,0.98973,-0.22168,-2.00936,0.71702,4.31316,-0.70572,0.44060,-2.31210,-0.55757,-3.09109,1
-5.55223,-1.23719,-1.16483,-0.73086,2.13326,1.12820,0.73835,2.78280,0.33206,-1.12153,-1.80662,-2.01274,-2.41369,0.30522,-1.55542,1
-4.96050,0.25042,-3.55058,-1.24960,1.17288,0.22793,-2.37232,4.49975,0.39721,-6.15951,-1.19264,-0.06162,-4.86186,0.61740,0.19774,1
-2.15630,0.98264,0.52830,-1.82615,0.62275,5.61377,-7.48898,3.57332,2.43115,-6.23974,-1.30815,2.53005,-0.80544,2.02984,2.54686,1
6.00604,2.08330,-1.68087,-0.63733,-1.87050,-0.27476,1.39176,0.74149,2.33104,-7.55523,3.51988,-2.04062,-1.63305,-0.35747,3.83603,1
-6.84127,-1.04727,-1.12314,-2.51249,-2.04911,2.83809,-4.63144,1.45512,-1.88552,4.68708,-2.87241,2.17524,1.92496,0.44838,-1.70395,1
-2.05584,-0.35374,3.54801,0.82121,1.67450,2.81701,-3.62567,4.26883,0.88038,-2.99303,-1.09714,-0.96570,2.00636,1.38304,-0.01983,1
3.16584,-1.08981,-1.67900,-0.69782,-2.12887,1.10526,4.10552,-1.34458,2.48387,-4.96110,2.44305,-1.91486,-1.31452,1.83085,2.39626,1
-2.76345,0.90091,0.76908,-0.38714,-0.06519,0.49050,-4.54958,2.34129,-0.24012,0.64175,-0.97488,0.79537,3.05303,-0.20782,-1.25235,1
-3.19193,2.56719,0.55827,-2.19385,3.14194,1.78250,-0.74130,0.21752,0.07575,6.78060,-1.94078,-2.24807,1.18052,-4.06711,-2.39195,1
-1.36444,-2.14836,3.78969,0.91471,1.43540,3.66772,-4.37418,3.02575,3.03528,-5.81824,-2.98184,-0.53511,0.04075,4.83380,0.63635,1
0.63558,3.39971,-2.33447,-0.47170,1.46498,2.63212,-1.15260,0.22164,-0.37900,-0.14260,-0.94040,-0.33112,-2.15908,-2.16911,0.73708,1
-4.41020,0.31121,-0.27471,-2.18880,0.49726,-1.82261,-1.17538,2.14723,0.73788,2.20733,-0.42125,-1.03708,-0.64277,-1.64245,-3.21078,1
-0.36119,-0.48424,1.64031,0.61675,-1.65600,1.31822,-1.02541,2.63285,1.28072,-0.89769,0.38185,-1.97737,2.45964,0.08491,-1.96614,1
-2.50935,2.10256,1.63594,-1.56936,-1.27692,3.53430,-6.23123,3.59947,-0.52815,0.69805,-1.09738,0.23120,3.03967,0.51839,-0.63998,1
7.30653,0.82447,1.86186,3.15626,-1.63636,-3.13636,-2.38683,-3.16460,2.76799,0.32543,0.22008,3.37519,-2.14604,-0.79170,-3.13244,1
1.65593,-1.61506,-5.45330,-0.32533,0.26709,-0.03944,7.51528,0.16847,2.12819,-7.17704,1.32818,-5.85736,-1.95133,-1.59131,4.33478,1
-0.01896,-0.64686,4.99567,2.08687,2.15849,2.14849,-2.92447,2.51349,1.47488,-4.33342,-1.39694,-0.08705,-0.60069,4.84155,-0.64613,1
-1.57842,2.97945,0.81484,-3.50896,-2.23261,-1.45329,-0.67627,0.83635,0.53426,2.92367,3.33824,-1.69255,4.38912,-0.02324,-2.52578,1
1.82345,0.19897,1.34001,-1.37454,-3.62196,5.63005,-3.23889,-0.06215,0.94624,2.74414,-1.47905,1.13716,-2.08020,-0.16883,-0.83551,1
-0.75500,1.60690,1.11334,-2.93413,-1.44058,0.37748,-1.42074,1.41789,0.52217,2.46618,1.79782,-0.19333,0.13707,-1.88822,-1.18246,1
-4.32083,2.46163,-0.32595,-3.17971,-0.47685,3.06129,-7.87708,3.52762,0.89719,-3.26280,-1.19537,1.31087,2.39488,2.70258,0.87427,1
1.72003,-1.90104,-1.18829,-0.71588,-2.80810,2.93956,5.11845,-2.51236,0.23961,2.96021,1.07699,-2.09093,1.03647,-1.33719,0.78154,1
7.46611,4.46446,0.41175,-2.75538,-2.17494,-1.97629,-0.95241,-3.04944,3.60391,0.73917,2.99688,-1.59760,3.06858,-2.54093,1.35282,1
-1.62122,5.19621,-0.65100,-2.20133,2.18831,-1.08799,-8.07286,0.95209,2.89877,-3.50806,1.48838,4.36277,1.72222,0.10252,-0.79837,1
-3.68154,4.68972,0.69907,-1.49146,0.95988,0.80943,-5.03346,4.65463,-0.16598,-4.94272,2.68254,0.51366,2.79169,3.26858,-0.89083,1
2.48362,-2.58160,3.91381,-0.11868,-1.45492,0.34228,0.35978,-1.17908,0.77088,4.02325,-2.96560,-1.96786,-1.45837,0.88604,-0.74699,1
0.40973,-0.49842,-4.15123,-1.62712,-0.65671,-1.14622,2.47581,0.57613,2.01832,-6.38016,0.02859,-3.86598,-1.19646,0.93615,3.27355,1
7.31630,2.99134,-1.50727,0.81663,-1.66862,2.12792,-2.22762,-0.19092,2.97204,-4.92325,1.50458,-0.07226,0.27984,-3.10889,2.83143,1
-2.33298,0.10910,-1.11118,-1.81872,-3.01381,-0.81189,-6.01510,5.27698,0.48057,-4.73775,0.12582,1.47094,-1.57774,-0.09582,0.20295,1
0.64936,0.21773,-6.00418,-0.16827,-1.74284,-0.53549,1.67233,1.83436,-0.09631,-6.54448,0.49594,-1.70716,-3.47267,-1.12989,2.75770,1
-2.54737,3.22428,-2.85785,-1.93493,-3.30222,-1.49319,-2.91208,-0.18999,-1.72248,2.45688,1.70247,2.97548,0.45041,1.01118,-3.45027,1
8.95910,2.83762,-2.24387,1.38500,-1.23218,1.51831,0.06612,-1.52949,2.66902,-5.20110,0.97192,-1.80609,0.38412,-2.83597,4.15736,1
-3.40082,-0.40087,-0.08192,-1.14169,-0.44163,-0.93933,-5.62159,0.73023,0.27804,1.43856,-2.40473,2.27396,2.74181,0.27296,-0.90482,1
1.22829,0.49838,1.96682,-1.09276,0.58639,0.45780,-2.93606,-1.50417,1.38625,2.37395,-2.27743,1.42890,-2.54459,0.38121,-0.67711,1
2.59653,1.27134,-0.07406,-3.02153,-2.04545,-0.44314,4.61897,-3.05774,1.64941,5.03892,3.75076,-2.41767,2.16885,-3.27487,-0.76100,1
5.14491,3.36184,-0.68159,-2.17661,-6.00513,-1.31052,-3.16351,-3.23689,-1.16322,7.30936,-0.92426,1.50542,-2.20142,-1.24365,-2.39165,1
-2.61453,-2.89778,-0.85761,-1.10423,-3.11973,2.29780,1.15521,1.82819,0.02171,-1.22070,0.87734,0.01527,-1.21276,1.02831,-0.20645,1
0.32008,-0.43316,-1.88346,-2.50708,-0.90245,0.59276,5.78831,-0.95399,0.67126,1.36028,2.01707,-4.13236,0.37519,-2.30025,1.43693,1
-4.89266,-0.80953,-5.63833,-3.59575,-2.55717,-3.00917,-1.34347,3.72839,-1.04481,-1.25013,-1.41192,-2.37139,-0.53186,-2.98195,1.38029,1
2.30801,0.68250,0.14559,-4.93432,-4.37988,1.87594,-1.04639,-3.76769,1.57521,6.96314,-1.87309,-0.25063,-3.41742,0.03328,-1.03119,1
