2.19724,-4.25267,0.62773,1.75081,3.72459,0.62383,-1.12027,-5.61031,-3.30536,-9.62470,0.73567,-0.81067,1
-2.73859,-0.03022,-0.03350,1.41149,-0.79081,0.35560,-1.14212,0.20614,3.33487,-1.34311,-0.65098,0.22812,1
0.11915,-1.24437,-0.55346,-0.57499,0.42533,-0.26496,-0.86883,-0.61823,1.12393,-1.47669,-1.80382,0.94929,1
0.35571,-0.29342,0.24352,0.70532,0.11513,-2.22852,-0.22595,-0.99196,0.17212,-1.21653,-0.37006,-2.26690,1
0.19230,3.29937,-1.07916,0.61739,2.92651,-2.83255,0.71207,3.39909,1.63301,3.96286,-1.27477,-1.19113,1
0.20952,0.31686,-1.81343,4.27886,-0.15637,-3.23606,-0.98335,1.68649,2.35369,4.49733,2.62591,2.68734,1
-0.49416,2.62889,-0.98072,-2.49159,-0.05018,-1.48025,0.93961,-0.73559,-2.38016,2.20445,0.92419,-1.92142,1
2.30331,0.37474,0.50189,0.25225,0.19772,2.31400,0.36244,-1.60165,-2.89466,-3.08863,0.63824,-1.54639,1
1.70323,0.86872,-1.36609,-0.47209,0.49699,0.53876,0.67609,-0.82342,-3.59004,1.96250,2.88750,1.75592,1
2.96627,1.67307,-1.12191,-2.54411,0.71781,0.95814,4.74211,0.97765,-2.79944,-0.30308,-1.80601,-0.95188,1
2.66871,3.46866,-1.52475,-1.75665,3.17153,-3.30197,0.51666,3.44315,-1.78165,8.25016,-0.42491,0.91345,1
-0.21134,-0.80365,-0.68801,4.12950,0.29552,-1.66326,-0.06582,-1.15576,1.13223,-1.27077,0.35162,2.24059,1
1.69354,-1.24950,-2.32472,-1.02401,-1.01997,-0.32647,-1.67809,1.34180,1.84282,2.58173,0.63154,2.09924,1
2.99588,-0.35399,0.39609,-2.06395,1.25305,1.16732,2.04692,-1.77769,-3.69755,-2.46885,-3.51481,1.15692,1
2.14872,-0.54824,6.91086,-3.07138,-0.04955,4.32013,0.63863,3.73580,-5.34871,6.08249,0.79128,-0.08732,1
0.81854,-0.91986,-2.20835,2.16000,2.21551,-3.53987,-0.19067,-3.26150,-0.34457,-4.27244,1.15597,-1.75392,1
0.64493,0.52248,-2.65698,-2.53665,2.57027,1.96574,5.98713,2.74333,0.70063,-2.66529,-1.61413,-0.41187,1
-5.13978,-0.45258,-1.61365,-0.41257,1.58270,-4.07201,-3.35984,0.36682,5.82470,0.63128,-1.06766,-0.28835,1
1.12858,1.24435,-1.75653,-1.88442,-1.16227,-0.86811,1.76618,1.20347,0.56522,1.77774,-1.76199,-0.15625,1
-1.26473,1.53131,0.73275,5.44275,-2.55574,-3.07171,0.22630,4.05915,4.20807,8.12817,-1.54109,5.44452,1
-0.83089,-0.11418,-0.55156,0.20662,0.84886,-2.11816,0.32400,-0.08065,0.61061,0.38575,0.14182,-0.30081,1
1.96370,-2.63252,-0.98464,5.06092,2.00001,-2.87436,-1.58668,0.08078,0.86634,2.15219,1.38439,5.75269,1
1.99807,1.04922,-3.46674,-6.35087,2.50472,-2.42073,4.78104,2.20915,-0.96234,0.92485,-0.93045,-4.07778,1
-1.62202,-1.21330,-1.03113,-0.64059,1.49915,-2.48357,2.81240,0.36649,3.19583,-4.19044,-2.51553,-3.01779,1
-0.75168,-2.21029,-1.73236,-0.01098,-1.98506,1.05008,-0.08042,1.95770,7.86417,-4.60589,-5.76496,0.28779,1
4.58673,-3.93676,-2.28902,1.03863,2.88586,-0.34272,-4.78126,-1.32031,0.86626,-3.81963,2.20025,-0.67608,1
2.07310,0.95510,-1.58025,1.77951,0.87361,-5.82650,-0.49511,1.38799,0.38028,5.22245,1.79813,-1.10730,1
-1.48564,-0.67747,0.17826,1.55727,-0.62967,-2.30878,-3.10203,4.19443,5.35442,6.78750,-0.92323,3.57993,1
-1.56247,0.38415,1.61388,0.96276,-1.31500,0.88964,-0.70802,1.38353,1.22306,1.87111,0.37327,0.35539,1
1.37617,0.26181,-4.10849,-2.28547,-2.26610,1.35281,1.34834,4.48997,6.14478,0.28292,-2.42723,-0.73629,1
-0.31061,-1.12624,4.59551,-2.19863,1.38858,1.39305,0.09517,1.81968,-3.53013,4.31208,1.08297,0.81704,1
1.31061,0.51163,-1.39695,-2.20319,0.55991,0.47354,2.13453,0.15662,-1.79087,0.16258,0.21031,-0.08166,1
-0.11041,3.09395,-1.30766,-1.77159,3.39428,-1.32390,2.51904,2.66004,0.19441,1.36112,-0.92758,-2.92518,1
0.11421,1.68757,-2.54456,1.42781,-0.93175,-2.60895,-0.30675,1.36769,2.78756,1.63849,1.60518,-2.42282,1
0.89917,-0.66877,-0.15099,-0.56680,1.04932,-1.68465,-0.41758,-0.83727,-2.00226,0.86672,2.50728,-1.22469,1
1.74635,3.35400,-0.77029,-1.70590,3.30350,-3.91363,3.03003,1.73188,-1.97000,2.54185,-0.96089,-4.41266,1
0.18791,-2.86791,6.28044,-3.14365,2.98886,4.50703,1.86735,-0.08063,-7.96503,1.22964,2.79223,1.75818,1
2.70100,-1.77460,-1.82513,-0.46153,-1.14224,1.28223,2.26568,1.91746,3.73589,-3.65603,-4.16781,-0.10565,1
-2.41134,-3.85815,-1.00193,-1.72941,4.70536,-3.33531,-5.06297,-1.73297,2.31646,-2.11481,1.29069,-0.66841,1
2.30312,2.17850,1.00284,1.56834,1.23545,-0.64517,0.05853,-0.11177,-2.27922,0.22560,0.05083,-2.56193,1
2.88923,-1.63591,2.12773,2.15854,0.35374,0.26958,-0.89795,1.26559,-0.56596,1.67857,-0.72027,2.03582,1
1.69220,0.79511,0.91006,2.66460,0.62722,-2.30378,2.49198,1.71505,-3.28172,6.35360,3.28652,2.57255,1
3.51323,-1.78764,1.17331,0.16436,2.43684,-1.45585,-1.43232,0.18850,-1.61508,0.37096,-0.05757,-0.93325,1
1.20195,0.01762,2.90805,1.70168,0.61133,-0.78051,1.48923,0.78061,-3.19542,3.56074,0.63076,1.67502,1
0.38462,0.45648,2.50389,1.18557,2.71131,-0.06040,0.61929,-2.46037,-4.56375,-1.66356,0.06802,-0.12293,1
3.48274,5.73575,0.20152,-2.01903,3.16296,-2.29218,1.13362,0.45605,-8.47428,8.62077,2.80071,-0.77430,1
-1.11086,1.05951,-1.90249,1.14889,-0.87516,-2.52384,0.82186,3.33826,5.10996,2.38260,-1.01497,-0.81577,1
0.98381,4.36050,0.58797,0.46696,2.38332,-2.51728,0.60120,1.33057,-3.40285,6.28904,0.35232,0.07774,1
4.14959,-1.59666,-3.23049,3.60616,0.32180,-0.60092,-1.85729,0.48838,1.70951,-0.59782,2.92190,1.13211,1
0.56281,-0.21586,1.94096,1.16038,1.66866,-2.54443,0.97544,0.11614,-4.02429,4.71265,3.19766,1.30739,1
0.72416,2.03131,0.35227,4.56867,-1.60402,-2.55900,1.35508,1.57569,0.29480,4.80162,0.48808,2.00774,1
0.92113,0.46208,-2.46571,-2.64027,-1.77691,0.56483,3.53224,0.40632,0.20890,-1.66877,-0.10795,-2.26960,1
0.03171,0.59759,-1.35801,1.11120,1.51545,-0.84428,-0.79795,2.14391,3.60463,-0.58069,-0.65374,-1.77018,1
2.75905,0.32186,0.45289,0.49335,0.35330,-0.83377,0.51724,2.43209,-1.56124,4.62251,2.25529,-0.06753,1
1.16989,-0.47718,-3.19969,-2.94445,1.52254,1.79624,4.38642,2.19884,2.60624,-5.11096,-2.09820,-2.90989,1
0.06836,-2.84126,2.24550,2.45107,0.94983,0.85744,-1.94001,1.06609,0.36581,2.15983,0.57193,4.92859,1
1.38574,2.24055,-0.68635,-1.55126,-1.23482,2.22441,3.96342,-1.63108,-5.16612,-0.89794,2.32731,-1.33998,1
0.08049,0.31972,-1.69812,0.08512,0.39160,-3.26572,-2.53484,1.93965,3.92147,2.27527,-0.18535,-2.05992,1
0.15165,-2.38708,-2.07601,-3.27039,-0.80961,0.08846,0.67120,-0.66957,1.49903,-2.31060,-1.80850,0.71361,1
-0.73868,3.05043,-1.33843,1.24639,-1.36372,-1.64985,-0.36273,3.39559,4.24085,4.10781,-1.88112,-0.23523,1
1.42538,0.21758,-1.84586,-1.76864,2.75215,-1.37460,3.66578,2.03618,0.23524,-0.41063,-1.12269,-1.47237,1
-0.73859,-0.45502,-2.96683,1.60244,1.08899,-3.73757,-3.18697,-2.24280,4.71696,-5.18773,-1.88332,-3.29014,1
-1.65409,-0.85932,1.03011,0.20569,1.82165,-1.77153,-0.84093,-0.81154,0.57518,-1.12103,-0.95782,-0.57514,1
-0.11902,-0.60875,2.84620,3.94448,0.63095,-0.68463,1.74647,0.30342,-2.39392,3.18543,0.57156,4.84164,1
-0.41209,-0.49872,-1.13088,-0.88762,-0.57775,0.13825,0.84461,0.57468,2.18619,-1.52574,-1.58390,-0.34343,1
-0.46724,0.23356,-2.88762,-4.41342,-1.48026,1.26601,4.62456,0.02648,0.42681,-3.49936,-0.55518,-2.93982,1
-1.58638,1.01563,0.32537,0.18129,0.91679,1.72812,3.73343,-0.29919,0.05032,-4.30802,-2.43977,-0.70423,1
1.11113,-0.02038,-0.30052,2.37452,1.23784,-4.72793,-0.91049,1.59502,0.22196,6.16044,1.32948,2.22966,1
-2.17389,-2.72082,0.03023,2.56138,0.98997,-1.11834,-3.22616,0.58602,4.25568,0.48645,-0.77123,4.28551,1
2.89314,-3.85446,-2.54022,0.67233,0.19586,-1.21795,0.24503,3.26910,7.59061,-4.61091,-3.53702,-2.56059,1
0.60576,-2.83749,3.56473,-0.24223,2.51714,0.34048,-1.69649,-0.76436,-1.85225,-0.87214,-1.48471,1.19536,1
0.05102,-3.07599,-0.96304,0.91428,0.53908,-2.23660,-2.85653,-1.46722,2.80869,-2.48962,-0.94128,0.52949,0
2.23092,0.81948,-1.51933,-2.79344,0.95937,-0.32490,1.20845,0.89151,-0.91619,0.84458,-1.42473,-0.78414,1
2.51784,-1.97037,2.58236,0.07542,1.40421,1.59693,-0.36747,-0.01102,-2.98485,-0.38105,0.95774,0.06556,1
2.92378,2.01909,0.19035,-2.70861,1.74701,-0.38619,1.68746,-1.00102,-4.82431,0.24575,-0.85111,-2.43693,1
-0.65769,-1.67997,-1.69369,2.73857,3.01958,-6.01285,-2.67659,-3.90458,1.88683,-4.16597,-1.43038,-0.89777,1
0.38352,0.96711,0.51170,1.64832,-1.16407,-2.74604,-2.09085,3.72458,4.01264,5.83846,-2.06787,0.64397,1
0.42460,-0.06658,-0.19417,0.66508,-0.09689,0.41095,-2.64382,0.17719,1.72514,-0.49024,-0.55550,-0.32528,1
3.66034,0.01331,1.68726,1.48271,1.43612,-1.58624,1.74049,2.43368,-3.94524,6.51285,2.49588,2.03375,1
0.86740,-3.80336,2.39922,-1.98334,3.76354,1.40224,-1.86474,1.24528,-2.52924,2.21039,2.82092,2.26373,1
-0.31154,-1.59062,-0.99114,2.38918,0.27374,-2.57497,-4.28092,1.69371,3.90996,3.77225,1.66844,2.27710,1
-1.69943,0.06516,-0.62719,-1.80943,0.75880,-0.31420,0.92698,-0.40343,1.48588,-3.32182,-1.46950,-2.91203,1
4.36674,-0.89023,2.74567,-0.99943,1.31672,-1.48140,-1.65912,4.88990,-1.34933,8.80652,0.40764,0.76344,1
2.29154,1.29923,1.55334,2.66348,1.55621,-5.77951,1.50442,0.75705,-3.01519,6.10649,0.21444,0.46604,1
1.55267,-1.47433,3.60421,2.61389,-0.95447,1.74169,-0.04632,2.06672,-0.75178,3.32418,-0.77364,4.10336,1
1.25438,-4.27015,-1.27904,2.28725,3.38922,0.64827,-1.61166,-4.02807,-0.17993,-8.58985,0.89993,0.86708,1
1.22196,1.22637,-2.20507,-1.75461,-0.35649,0.11343,2.24322,2.41616,1.82238,0.63909,-1.85398,-0.84675,1
1.13890,1.55994,-0.72194,-1.71706,-0.60152,-1.08274,-0.07487,-0.17015,-2.18476,4.09091,-0.36135,1.69513,1
1.47644,1.12483,-1.44055,-3.44447,3.01519,1.27785,5.07293,0.90300,-2.94701,-1.95536,-0.02432,-2.18242,1
-0.00694,4.47443,-0.99037,-1.44515,1.90610,-2.68921,-0.30112,2.32581,-1.16667,7.72451,-0.77565,1.18888,1
0.15244,1.03152,-0.65735,-0.64441,-0.81936,0.11246,1.88936,-0.43721,-0.25793,-1.16084,-1.56463,-0.59836,1
3.14059,0.52948,0.78227,-1.23507,1.69505,-2.00354,-0.81017,-0.24866,-2.99975,3.08856,-2.15141,0.95152,1
1.16819,2.72487,-1.91414,-2.21506,2.67472,-4.53716,-1.03270,3.47620,1.39956,6.19003,-0.53797,-2.60481,1
0.16580,1.48512,-0.42690,-0.13048,1.35043,-0.62986,0.93199,-0.27744,-1.77679,0.54439,1.02733,-0.85523,1
2.80269,0.43772,0.27761,1.31969,-1.10119,0.72586,0.17589,1.44050,-0.81142,1.58443,2.02154,-1.27990,1
1.59277,2.21052,-2.46060,-2.83297,1.06828,-0.85232,3.90977,2.25349,-0.11638,-0.42483,0.80162,-5.69157,1
3.62824,2.41680,-0.39726,-1.72611,1.37533,-0.69585,1.82120,0.04731,-5.27541,2.63546,2.25447,-2.54725,1
-1.52647,1.87034,-1.24750,-2.04170,-0.81640,-0.24943,3.66509,0.71152,1.30379,-1.99605,-1.69526,-3.51372,1
0.23164,3.50819,0.15229,-0.46644,2.04015,-2.63019,-0.80915,0.38897,-2.01955,5.20746,-1.84608,1.36103,1
-0.48802,1.72014,0.62089,1.74037,0.29185,2.87377,2.88424,0.20590,-0.09728,-3.90763,-1.21997,-1.12373,1
-0.08417,-1.56978,3.00876,1.30544,0.49022,1.15740,-0.59082,1.81240,-1.44971,4.46746,1.55940,4.22771,1
0.97081,2.28473,-1.36581,-0.92810,2.34487,-2.54187,-0.27964,2.30952,0.31960,4.25864,-0.42157,-0.64277,1
1.17704,2.10787,3.08225,0.81626,-0.57041,-3.04810,1.35537,2.55481,-1.37312,6.35862,-1.82258,-0.83695,1
-2.68765,-2.99615,-1.75585,1.66979,-1.09376,-2.62690,-0.98041,1.98890,8.80033,-1.94525,-3.56729,1.04418,1
-0.03216,-1.96553,-1.10263,-0.26221,0.98714,-2.58298,-0.19896,1.92101,4.10474,0.99364,-3.73975,2.35173,1
-0.21577,-1.91532,-0.68527,1.28356,-0.55437,-1.23023,-1.18222,1.45742,5.17618,-1.47401,-2.55568,-0.02127,1
1.85390,0.34938,-1.16004,-2.75896,0.86772,0.00122,1.68100,-0.10261,-0.59551,-2.68116,-1.63766,-3.44106,1
0.97947,-0.12893,-0.54828,0.97328,-1.16629,0.14864,-0.47987,0.98255,2.93827,-1.78130,-1.62031,-1.78745,1
5.84977,1.44381,1.57859,-3.65465,5.47855,-2.69774,0.05583,-2.20247,-10.29651,3.84472,0.80575,-1.32504,1
1.80217,-3.37779,2.90230,-1.01878,2.98618,4.45209,0.88859,-1.05717,-6.01704,-2.01153,4.12896,1.63289,1
1.87901,2.83124,0.44999,-3.13735,1.75544,-0.67568,2.35463,-0.64725,-3.86542,-0.77195,-1.82372,-4.60127,1
3.96530,-0.05862,1.31618,2.07212,-1.14343,0.04383,-0.84156,4.07185,-0.20527,7.00931,1.32309,2.28478,1
-1.84433,0.13203,-1.55526,0.92765,-1.61764,2.80746,1.75104,1.16167,3.51067,-2.29008,-1.55114,2.37009,1
1.90812,-1.09939,-2.32568,-3.11822,0.96253,-0.85956,2.80904,1.14101,1.19230,-2.23627,-2.03106,-2.19049,1
1.70806,-2.52380,0.27146,3.59947,-0.48539,1.81720,-3.02517,0.55349,3.42438,-2.34556,-1.43930,2.65618,1
-0.20163,5.85580,0.16816,-1.68661,3.24072,-0.70596,2.43715,-0.43136,-6.69367,4.18449,2.43706,-1.76492,1
-2.16525,-2.81815,1.63462,-0.20676,0.55949,-0.25514,-0.13088,-3.88630,0.43209,-7.41228,-2.94801,-1.41487,1
-3.74477,-0.24869,1.99697,0.90414,-1.42022,1.58238,-0.99006,2.47145,3.53209,2.37962,-1.09079,2.62901,1
0.17297,-2.45202,-0.95359,3.08543,1.30637,-1.04883,-2.36199,-1.99744,2.18920,-4.06429,-0.42359,1.39555,1
-0.02242,0.31805,2.82842,-0.55062,-0.07497,-0.82994,-1.66918,1.63992,0.73306,2.53204,-2.28881,-1.44863,1
2.07115,1.56620,0.30509,-2.67318,4.31502,-1.98849,2.51868,-0.51514,-5.34114,1.30470,-0.15300,-1.68667,1
0.64700,-2.84081,-2.64529,0.71366,2.01699,-1.51645,-3.30081,-0.09930,3.62810,-2.25230,0.88860,0.17759,1
-0.67172,1.16042,-2.91774,2.33512,0.68370,-0.83130,2.47564,1.47140,3.09713,-1.18086,-0.19458,0.51575,0
-0.33037,0.81156,0.12837,-0.70040,0.80184,-3.36689,-1.30689,1.59098,-0.26669,5.50725,2.52542,-1.42335,1
-2.24329,-0.97034,-0.30224,0.26774,0.47608,-2.07312,-3.25421,-0.09682,4.73370,-1.75104,-2.55100,-1.24577,1
0.08490,0.99550,-0.59102,-1.75425,2.33107,-6.42167,-2.13319,2.21635,1.49375,5.94712,-0.01058,-3.14846,1
1.79202,-2.61505,3.19949,-2.33597,2.66702,1.09930,-2.64605,-0.48995,-2.95319,-0.56118,0.48267,-1.48635,1
2.54390,0.73659,1.80279,-0.21007,-0.61105,-0.80892,-3.53395,-3.92736,-5.69445,1.55013,1.66338,-0.65162,1
-0.38475,0.34198,1.41425,-0.10308,-0.77889,-1.48443,-3.10598,3.10875,2.73101,5.50777,-0.71978,-0.07154,1
1.51442,0.69930,-0.83568,-1.42134,1.09252,0.04827,0.22332,-0.63467,-2.74293,1.01877,1.17339,0.18004,1
2.40904,-0.74215,0.19900,-0.26344,0.99754,3.05389,1.57459,-1.83794,-4.09207,-2.50890,0.11932,2.47981,1
0.58887,2.67344,-0.23238,1.11499,1.36927,-3.79495,-0.10712,1.85094,0.18118,4.69523,-0.14565,-1.24183,1
0.15770,3.57933,0.81295,-1.75228,3.38070,-3.60034,-0.60238,-0.56677,-3.34117,3.69745,-1.79185,-1.66554,1
0.92235,-1.00706,5.37785,-1.22077,1.69634,-1.49882,-1.61496,1.43658,-2.59790,4.58455,-1.77227,-0.45265,1
1.71945,2.77372,-2.61846,-4.33314,3.65527,-3.46497,0.64890,2.39051,0.14600,2.66383,-1.46040,-4.51231,1
2.67591,-2.57321,-2.32803,1.52085,2.06992,-1.53346,-3.24428,0.67807,0.73364,1.71902,4.57154,1.28747,1
3.91220,0.17661,2.34277,1.89594,-0.34939,0.18163,0.32557,1.11732,-2.86043,2.68875,0.66804,-0.14864,1
1.08395,-2.11980,-0.42922,3.22069,0.50488,1.35088,0.29573,-0.80474,-0.47938,-2.16353,2.59744,2.57982,1
-0.13299,-1.09743,-1.86390,-0.04808,-0.96803,1.72248,1.00913,1.21685,3.70991,-3.19185,-1.34917,0.00129,1
3.03929,1.36570,1.37881,1.61905,-1.22901,-0.47969,0.16943,3.63744,-1.85923,8.05576,3.00429,1.06916,1
2.57283,-2.11886,0.95265,2.15488,1.93257,-0.97596,-0.48023,0.85511,-1.39335,2.36777,1.22286,3.09641,1
1.32249,0.81206,-2.36033,-1.69176,-0.86640,-0.30988,1.87059,2.26105,1.96330,0.56975,-0.58926,-1.94394,1
0.39281,-0.32826,-0.10188,0.29360,-0.29652,-0.15052,0.47974,-0.14007,2.02996,-3.69219,-2.45479,-2.60798,1
-1.40971,3.48166,-3.53597,-2.90292,1.85647,-0.78894,2.39994,4.53702,4.79140,-0.15472,-0.93104,-6.00926,1
-2.71357,0.92881,1.26603,3.83750,-2.57613,-0.75082,-0.50794,2.37378,3.37306,4.70428,-0.31497,3.58439,1
-1.79375,1.85747,1.54064,1.35238,-1.97342,-2.99289,-1.59057,4.81015,3.75446,9.48456,-1.00136,1.80284,1
2.09136,1.95128,1.71836,2.24247,-0.39777,0.07674,0.63882,-1.17580,-4.77458,2.54385,1.56325,1.05721,1
1.50046,-2.07366,-0.31810,-0.14034,0.63547,0.82799,1.00866,-1.35991,-0.01655,-4.84487,-1.69563,-0.38472,1
1.78505,-3.10697,2.42216,0.91953,2.75995,-2.54386,-3.97543,-0.01174,0.43551,1.08868,-2.20659,1.41388,0
2.75982,4.07155,-0.71840,-2.03458,2.70275,-5.65461,-0.95303,1.89214,-3.21393,8.49436,1.47249,-3.37216,1
1.43980,-2.88950,3.02964,0.02522,2.08616,1.91569,0.79025,-1.31797,-3.49800,-2.97295,0.23518,0.53715,1
2.34543,0.59601,-2.04473,-1.34273,0.55286,-3.38118,-0.57268,3.00666,2.05388,5.62907,-2.46883,1.66559,1
0.60344,-0.55654,3.20911,-0.89142,1.44530,-0.31797,-0.27800,2.24430,-2.43402,5.30080,1.14805,0.90473,1
1.90397,-2.14090,0.38289,0.58736,1.39407,-0.53955,-2.51597,0.59982,0.48420,0.59056,0.73873,0.47003,1
-0.11505,-0.75927,1.96537,-1.26725,1.29465,0.08243,-0.96351,1.86477,-1.15949,3.74549,1.76422,0.19825,1
-0.05931,1.11383,4.47890,-3.25010,2.07216,-3.47365,0.71662,2.57130,-3.42333,7.51954,-1.05830,-2.17729,1
5.49098,2.19183,-1.18720,-3.82964,1.57863,-1.04579,2.52759,0.55052,-6.32512,3.25903,2.74558,-4.02842,1
0.75525,-0.26818,-1.28425,0.96882,-0.80536,-1.98394,0.87640,2.01390,3.32069,1.29298,-2.34229,0.85600,1
3.18842,-0.53926,2.64744,-0.08915,1.18500,1.47570,2.11448,1.69636,-6.44899,5.33038,5.30646,1.31570,1
-0.48841,4.46880,-0.12754,-0.26950,1.25786,-0.54242,1.95556,-0.32815,-4.93220,4.83495,2.02256,1.32947,1
-0.22095,1.22897,-2.49054,-1.87692,-0.17749,1.38816,1.28215,1.63397,1.94883,-0.42660,-0.80617,-0.34665,1
2.80925,4.38940,-0.00269,-1.28810,0.73343,2.07951,3.83560,0.77436,-4.80696,1.02448,-0.02792,-2.14910,1
0.08066,1.71656,-0.00746,-2.12617,3.70026,-0.08103,3.54798,1.20809,-1.62575,0.51400,-4.19783,1.78614,0
-0.78363,-2.80780,-0.69821,2.03107,0.97166,-1.56115,-4.64418,3.09934,5.53246,4.25934,0.12140,4.78330,1
1.37932,-1.46990,1.54226,1.61409,1.75834,0.71621,2.40701,-1.61292,-4.15920,-1.91640,1.88312,1.15500,1
-3.03358,1.13558,2.13795,-2.85340,1.79667,-5.12672,-2.12826,2.00728,2.30536,4.80809,-3.35413,-3.03221,1
-1.20007,-2.66895,-0.14647,0.08861,0.88467,2.27739,0.27165,-1.14141,0.93481,-5.23014,0.78579,0.13225,0
0.07266,-1.13900,-2.76831,-0.49608,0.66616,-0.49639,1.58527,2.93584,6.40848,-3.67322,-3.44449,-2.09145,1
1.75508,1.68886,4.14474,0.45917,-1.48200,-0.30633,0.77946,4.74196,-2.13689,9.99835,0.40778,1.48322,1
-1.66426,-1.28078,3.82396,-1.21231,1.02409,0.26987,-1.62830,2.18920,0.22412,3.83077,-1.18578,1.52138,1
1.39903,2.71147,-3.22385,-1.62734,-0.37720,-0.76204,2.88682,4.69516,4.20200,1.69794,-2.73598,-2.68182,1
1.56135,-1.17854,-3.15319,-1.98491,1.49553,-2.88934,0.82710,3.04737,3.99333,-0.06525,-0.15729,-3.63197,1
