-2.30395,0.69659,1.69618,0.04072,-0.65914,-2.34560,2.05181,2.02079,2.13026,0.56938,-4.92754,-2.44026,-1.33328,-1.02672,1
-0.56421,-0.56121,-0.26872,-2.07421,1.11341,1.11650,5.93614,-4.22705,5.02535,2.71332,-1.49317,4.17489,-1.49863,-0.50934,1
-2.89232,0.88795,-3.26375,7.93261,2.21541,2.09950,0.26945,1.84402,0.81984,-1.61804,-1.16517,-4.24428,-1.13044,0.42092,1
-1.08782,-0.95483,3.24084,-0.68987,1.25420,0.25100,-1.28061,0.46055,5.38796,4.31805,-2.90653,0.01136,0.76597,2.97446,1
-2.64441,2.16365,1.68975,-5.84113,-0.48270,0.65318,-0.78439,-0.66420,0.99672,3.52163,-2.60593,1.95174,-2.42019,3.39611,1
-1.26628,1.39597,1.21111,-3.75355,0.92866,-1.18120,-2.90240,-1.49744,2.29289,3.45882,1.49099,0.66240,1.03188,1.07141,1
-1.63636,-0.79170,0.82447,-4.13805,2.76799,-3.13244,3.17555,0.22008,-2.14604,-3.16460,3.15626,3.37519,1.86186,-3.13636,1
-0.51336,0.09293,1.53288,-10.09236,0.63261,0.22733,-1.71797,-0.23610,-4.26432,4.88077,-1.60684,-0.20307,-4.16609,-4.45952,1
-0.79296,1.34119,1.59695,-0.89175,4.29930,0.75169,-4.92900,0.54421,5.46039,4.58747,-2.17559,0.04053,0.78023,3.38150,1
-1.00799,0.19157,0.53519,-3.85976,0.44011,-1.48303,1.09962,-2.33074,4.95134,3.66565,2.51324,2.49286,0.19735,0.23281,1
-0.47727,-1.37403,0.91253,-1.46604,1.08666,0.60481,-3.13823,1.01276,-0.54363,3.07840,-0.13210,-0.96042,-0.16927,1.96918,1
-1.86045,1.60123,0.24843,-0.34498,-0.76878,-0.13434,-3.53973,0.04748,2.26514,4.27751,-2.62653,-1.60849,-0.37112,3.47101,1
-2.25026,0.40292,3.69136,-2.68653,1.32044,-2.27921,-0.39262,1.11550,3.87576,1.81199,-2.34940,0.60570,0.99028,2.87626,1
-2.04911,0.44838,-1.04727,-1.09433,-1.88552,-1.70395,4.51597,-2.87241,1.92496,1.45512,-2.51249,2.17524,-1.12314,2.83809,1
-1.89036,-1.93062,-1.01736,1.71601,0.00536,-2.26111,8.04842,-2.81870,1.61079,-1.54186,-1.55358,2.46971,0.53217,0.75904,1
-1.72476,-2.14128,-0.45250,3.11841,1.05884,-2.51927,3.10371,1.26417,1.53787,-0.19539,-2.55761,-0.92971,1.06425,-0.08475,1
0.13137,2.79604,-1.88400,1.67920,0.16662,-0.57253,-3.64535,-2.67804,2.79092,2.94785,-0.56969,-1.16097,1.51318,0.56615,1
-0.65671,0.93615,-0.49842,0.89385,2.01832,3.27355,-0.45167,0.02859,-1.19646,0.57613,-1.62712,-3.86598,-4.15123,-1.14622,1
-0.73177,1.91941,3.45404,-4.38860,1.93973,0.41542,-3.66260,-1.86082,2.24887,2.31765,0.56630,2.45445,2.65363,1.21961,1
0.48679,-2.64626,1.29053,-3.58727,-0.29750,2.00569,-0.48702,0.37211,-3.69989,2.65322,-0.86890,-1.42032,-3.59548,1.18936,1
-2.39925,1.53186,2.43838,-1.91499,1.95394,-2.13623,-2.07969,0.60523,1.89267,0.54954,-0.23535,0.25083,2.52658,0.48814,1
0.10312,-2.85945,3.27208,-0.23905,0.42020,4.55927,-2.23927,2.05761,-2.44321,0.42769,1.26214,-1.81943,-1.72865,3.91382,1
-5.89898,-1.82341,-0.33829,2.12596,-1.18074,-1.81475,8.73718,-1.19703,-0.69496,-1.57537,-1.70932,-1.26556,-0.74790,-1.90937,1
-2.04545,-3.27487,1.27134,5.81225,1.64941,-0.76100,5.44485,3.75076,2.16885,-3.05774,-3.02153,-2.41767,-0.07406,-0.44314,1
-2.01717,2.66239,-2.27501,0.10261,2.68397,1.16948,-5.65573,3.89896,-2.83817,0.27866,-1.41840,-1.36483,-1.17004,1.20493,1
0.33094,3.81399,1.54985,-6.31732,1.77378,-1.26668,-6.85994,0.04556,-1.77559,0.91194,0.30548,2.38554,1.44944,2.91004,1
-2.93086,-2.62611,1.24328,6.56351,2.22837,0.86582,0.90167,4.64570,2.23460,-0.96732,-4.24180,-1.32836,2.43048,1.44421,1
-0.37024,-1.10760,3.98353,-4.27233,3.69353,-0.69015,0.54492,3.52820,-0.67390,-0.38154,-3.74477,0.01552,-1.26076,-2.54821,1
-3.89810,-0.16184,1.43613,4.03045,4.32628,3.19623,-1.08575,6.42417,0.28424,-3.03908,-1.64190,-1.11739,0.22706,1.09001,1
0.48397,1.39300,4.48918,-3.56617,3.71157,1.24318,-7.56963,1.88080,4.32783,4.89696,-2.86269,0.01364,1.18895,2.94632,1
-0.83599,-2.19800,1.04833,-0.24369,1.07908,-2.79048,3.70448,-0.56028,-0.55991,-1.50574,-1.19677,1.21420,1.27946,1.44381,1
-0.06519,-0.20782,0.90091,-1.24569,-0.24012,-1.25235,0.14838,-0.97488,3.05303,2.34129,-0.38714,0.79537,0.76908,0.49050,1
-1.70220,-2.99371,2.22306,5.32825,1.81533,1.63936,5.82929,2.25458,2.06769,-3.27414,-2.06448,-2.69254,-1.48330,0.32558,1
0.03048,0.03455,-3.31607,1.50702,-1.01176,-3.86494,3.73773,-2.91705,1.22767,-1.13006,1.93799,2.14477,2.22054,-1.34132,1
-1.41034,0.94964,1.12234,-0.82275,1.78194,0.05615,-3.88046,1.59615,-0.29541,2.46500,-3.05036,-1.67565,1.26727,-2.79360,1
1.77648,0.60575,4.27022,-6.50970,1.37888,1.00823,-5.91666,1.37368,-3.64911,0.35977,0.08794,1.19454,-0.05853,3.57537,1
2.53137,-2.09180,3.54142,-6.38313,0.43584,2.59902,-2.32285,-3.22340,-3.05345,3.25448,2.23090,-0.60536,-2.59198,2.53388,1
-1.95332,1.78980,-4.46639,5.60801,0.50297,-1.78985,3.02560,-0.47275,0.16640,-2.26002,-2.75613,-2.29936,-1.31758,0.89514,1
-3.51475,-0.78713,-3.58407,-2.56496,0.53362,-4.04863,-2.54432,1.81200,1.85372,5.66081,2.73710,1.44135,1.68709,-0.55064,0
-1.68249,-0.50207,-1.22150,3.43364,2.65931,0.05813,0.24287,-2.54190,3.18780,2.58091,-1.19143,-1.38596,0.91677,2.28542,1
-1.20539,0.25343,-1.54501,6.75028,0.62495,-1.71552,1.39537,-2.29702,-1.25317,-2.58524,-3.36351,-2.26832,3.21588,1.16853,1
-1.12491,-1.81801,7.38791,-7.65019,2.07896,-1.72510,3.17834,3.05266,0.41319,-1.07281,-2.94733,2.69601,-0.28223,-1.67450,1
-3.01381,-0.09582,0.10910,-5.93456,0.48057,0.20295,-1.74772,0.12582,-1.57774,5.27698,-1.81872,1.47094,-1.11118,-0.81189,1
-4.06985,-3.50729,4.69001,-1.48234,0.42899,4.92142,-1.85350,4.05339,-0.01870,2.67498,-0.64557,2.25652,1.10222,4.92855,1
0.19732,1.64090,3.33499,-4.80457,2.60396,0.07360,-4.18461,1.46121,1.04568,1.80178,-1.73835,1.00006,0.42594,0.06039,1
-1.11231,1.98545,3.11816,-2.85584,3.25223,-0.44785,-4.32210,1.41457,0.12636,0.29366,-1.76333,0.46482,2.05554,0.54216,1
0.59023,2.67907,-2.07424,-4.65187,1.45669,-0.40068,-2.50136,-3.67538,0.98249,2.74916,2.01847,4.11452,0.19486,2.19975,1
-6.45708,-0.94849,3.81568,-3.32975,0.09482,-1.38342,6.81480,0.66426,1.37727,0.38366,-2.51204,-0.74770,-2.12406,-1.67375,1
-2.67346,-0.24593,0.30325,-1.48423,1.15256,-1.54871,5.60488,-0.57970,0.76000,-0.42340,-3.07553,0.43124,-2.31770,-0.49979,1
-3.36055,-0.07823,0.80396,-7.38152,-1.86784,0.80624,1.10284,-1.59944,-2.55340,4.00035,0.47766,1.66029,-2.74886,-0.49717,1
0.26487,-1.94611,1.51618,0.45202,1.39080,1.31233,0.59805,-0.36403,0.27672,1.10568,-0.39778,-2.39768,-1.51602,0.31474,1
1.46498,-2.16911,3.39971,-3.71904,-0.37900,0.73708,1.22128,-0.94040,-2.15908,0.22164,-0.47170,-0.33112,-2.33447,2.63212,1
-2.21315,0.69602,3.94015,-6.83631,1.84645,0.86501,0.62529,-0.41079,-0.78411,1.03189,-2.70045,3.33125,-1.05844,2.14074,1
1.43288,-3.97458,2.07291,2.59923,1.37502,1.65816,2.11228,0.76424,-0.48023,-1.24845,0.47471,-3.21411,-2.03670,2.26182,1
0.50347,-2.75368,2.39410,-1.64693,1.81710,0.46060,4.37477,0.98709,-1.06656,-0.48683,-2.70756,-2.57074,-4.19663,-2.54676,1
-0.77241,-4.21775,4.18608,-2.41322,0.10117,3.28872,-0.93482,1.32447,-0.81618,3.18882,-0.07267,0.01571,-0.55726,2.90080,1
-4.02742,1.78429,1.20009,-3.02619,1.27039,0.87001,-0.29994,-1.51861,-0.58629,2.11956,-3.67151,0.94906,-1.44280,5.29071,1
-0.54264,-2.09158,0.89627,1.30904,2.14050,-1.19928,1.39664,2.51316,0.33288,0.21756,-3.71828,-1.96577,-0.46305,-1.48703,1
-2.83250,0.30503,-1.70964,-0.02795,-1.21397,-1.53400,4.46173,-2.50906,-1.78757,-0.92319,-1.47642,1.23137,-0.39949,1.14899,1
-0.66416,0.66511,-1.44137,0.71766,-1.33213,-2.02404,-0.21512,-1.37722,0.61228,0.72895,0.26851,0.41943,1.35012,1.81397,0
0.38262,0.85590,3.95942,-3.57311,4.93874,0.64483,0.87009,-0.04522,1.79717,-0.92070,-4.52333,3.34116,0.59172,-0.37391,1
0.67403,0.90557,2.19908,-7.66164,0.04302,-2.43378,-2.53603,1.15388,-1.66955,0.64569,0.56682,3.70305,0.66895,0.86939,1
-2.65917,-2.23818,-2.12450,1.85952,0.04156,-1.97797,7.21913,-0.85757,0.69585,0.29430,-2.52337,-1.12212,-2.47658,-1.08502,1
-2.42440,-0.20551,1.01759,-0.86072,2.51102,-0.93403,2.43550,-1.50963,-2.92496,-2.23717,-0.72689,0.08933,0.87253,-0.73982,1
-1.08215,1.28865,-2.99595,1.05220,1.30243,-2.92503,0.57740,-1.02390,0.08026,0.81587,-0.91110,-2.62579,-0.69453,-3.09402,1
-1.90013,-0.64923,4.45139,-3.77713,1.11060,-0.80269,0.40121,1.95605,2.22142,1.77542,-2.69083,0.20017,-0.30451,0.22515,1
-0.21698,3.23688,0.77400,-8.17005,0.64670,1.52587,-7.24481,-2.55771,-3.02469,4.85293,1.64454,0.67416,-1.16676,1.04678,1
-1.54874,-0.96490,0.13030,4.05866,2.92271,1.28858,2.46462,-2.66699,4.07737,1.91015,-4.58391,-0.16637,0.49987,3.55543,1
-0.36017,-1.64718,4.85685,-0.37737,4.36739,0.60255,-0.77869,0.74227,-0.10222,-0.78379,-3.66556,0.35407,2.73902,0.81072,1
-3.46022,1.33437,-1.37984,-1.84588,1.16448,2.39683,0.22912,-0.45568,-1.53443,0.73120,1.51972,0.09007,-3.21459,2.49459,1
-1.10581,3.23850,-1.23813,-4.53786,0.03460,-2.61330,-4.91901,0.94504,-2.20677,0.59822,2.62361,1.16404,0.97531,0.19295,1
-2.17494,-2.54093,4.46446,3.44487,3.60391,1.35282,4.71155,2.99688,3.06858,-3.04944,-2.75538,-1.59760,0.41175,-1.97629,1
0.27070,-1.28676,-2.15929,5.45319,0.53797,0.61201,1.04459,-1.01701,0.51228,-0.25300,0.42641,-3.91100,-1.56164,2.60013,1
-4.01627,-0.02102,3.90571,-7.01747,-0.20071,1.16487,6.51225,-0.65869,2.49807,2.10334,-5.26181,4.58515,-3.85258,2.45681,1
-3.92523,-0.15383,0.09099,-1.68228,-0.95420,-0.87004,5.94068,-2.02387,3.48227,2.25275,-1.46789,1.03169,-2.11057,0.04092,1
-2.32388,-0.45782,2.68271,3.32755,4.19339,4.51750,-3.65352,5.66637,0.08853,-1.22234,-1.56179,-2.31463,0.43806,0.22911,1
-1.19445,3.02858,2.92228,0.58032,5.89243,1.05214,-7.80591,0.89554,-3.46543,-1.09009,-3.74938,-3.48777,2.74643,0.84898,1
-0.81912,0.07545,-1.53733,4.90869,1.35285,-0.52593,6.18347,-1.62451,1.05386,-3.68238,-1.20245,-3.13858,-2.73441,-0.05052,1
0.49272,2.12243,0.30808,-2.70462,1.12249,-0.68655,-7.96697,-0.21841,2.60789,4.58340,2.47176,0.44309,2.58296,1.89322,1
2.04634,-0.85703,1.79790,0.96001,0.48183,1.76414,-3.57305,-1.34109,-0.64005,1.03861,0.15118,-1.90412,0.25086,4.83821,1
-0.82324,0.78897,-2.21782,-2.93828,-0.65668,-3.42036,-2.19346,-1.38630,-1.04806,4.50211,-1.84720,-0.63217,0.31392,-1.82010,1
-1.00725,1.04046,1.25781,-1.44919,2.86035,0.94254,0.90960,0.59070,-1.00287,-1.38957,-1.22360,-1.59662,-2.45044,-1.80327,1
-1.24794,-2.14293,-0.78673,-0.10823,0.81077,-1.66921,-1.83557,1.24735,-0.45333,3.85630,-2.02465,-0.90571,1.33688,-0.77332,1
2.13326,0.30522,-1.23719,-2.21024,0.33206,-1.55542,-3.55891,-1.80662,-2.41369,2.78280,-0.73086,-2.01274,-1.16483,1.12820,1
-0.51728,1.33482,0.44037,-1.60410,0.19759,-2.31561,1.89335,-0.93664,0.74996,-1.05428,-2.45275,2.52723,0.97830,0.71760,1
-1.87050,-0.35747,2.08330,-0.67459,2.33104,3.83603,-3.02889,3.51988,-1.63305,0.74149,-0.63733,-2.04062,-1.68087,-0.27476,1
1.07831,-1.06577,3.03282,1.28027,4.74638,0.04538,-1.24007,-1.13359,5.38959,1.30157,-0.21063,0.68827,4.02066,-1.30971,1
0.07507,3.84256,2.64755,-8.67636,-0.49144,-3.35952,-9.22438,2.41294,-2.40916,1.65032,2.27561,1.55020,2.09400,2.04017,1
-0.15373,2.83021,1.83264,-2.74393,1.69445,-1.12501,-8.55782,1.39505,1.02241,2.99369,1.04761,-1.72747,2.39782,0.02845,1
0.59681,2.46090,-2.65270,0.68005,-2.10315,-2.61379,-0.54097,-4.85069,1.08494,-0.02721,3.37611,2.22025,4.14643,-1.37070,1
-0.06289,1.76654,-1.27749,-7.76851,-2.29792,-1.85611,-0.69938,-1.77707,1.68366,4.37234,1.60045,4.80969,-1.94411,3.09942,1
-3.85034,-1.24124,2.39012,-2.94630,-0.10005,0.31550,1.99894,2.30711,-0.10772,1.78958,-3.51470,1.39726,-0.59405,-0.20300,1
-1.72600,0.38855,1.31361,2.83166,1.96379,3.64588,0.94064,0.40104,0.45183,-1.65674,-0.46879,-2.48673,-1.84574,0.88753,1
0.81078,2.37424,0.56629,2.75380,2.14369,0.53813,-11.71895,0.36438,5.44150,7.35121,-3.35988,-3.65952,2.48849,7.27035,1
-2.12887,1.83085,-1.08981,2.03221,2.48387,2.39626,-2.10188,2.44305,-1.31452,-1.34458,-0.69782,-1.91486,-1.67900,1.10526,1
-4.93585,-1.38619,2.94200,-1.14066,-0.10092,-3.35237,5.34268,2.42149,3.11857,0.68638,-2.78633,-2.15627,-1.52336,-0.98157,1
-3.29778,1.66907,0.25482,-0.30947,0.66097,-1.24124,2.03999,-2.07038,-2.54058,-1.47582,-2.70169,-0.88154,0.06151,0.32991,1
-0.59539,-2.86945,4.35311,-2.80627,-1.18514,5.03269,-3.37981,0.04810,-1.54214,4.06380,-0.15704,0.54597,-0.26201,5.31439,1
-2.18650,-4.56210,2.46966,13.79204,2.31866,2.76268,1.27968,4.89632,4.63871,-3.55888,-2.31661,-3.44211,4.80074,4.45252,1
0.72266,0.40145,-0.79142,-0.70018,0.48756,0.81097,-2.74590,-0.48396,-2.92709,0.64065,-0.08135,-1.53645,-1.70372,3.03829,1
2.51476,-1.11318,0.71457,1.15444,2.18725,0.29002,0.73254,-3.55835,0.89775,-0.28144,-1.96852,2.91931,3.15325,1.27859,1
3.14194,-4.06711,2.56719,1.77434,0.07575,-2.39195,2.83462,-1.94078,1.18052,0.21752,-2.19385,-2.24807,0.55827,1.78250,1
1.68219,2.14277,-3.74101,-2.08443,-3.30818,-5.39313,-0.94411,-1.81204,0.19749,-0.30418,5.35666,2.45513,2.62740,-2.43902,1
1.38913,-0.33998,-2.33492,-1.77549,-0.56513,-1.95778,-3.58692,-3.95090,-0.93762,5.85686,0.38633,-2.47512,-0.20898,-0.04622,1
0.06489,3.70291,5.17396,-8.17732,2.92994,0.25488,-12.54208,2.50145,1.88627,5.78592,-0.75594,0.33729,1.27943,5.09872,1
-3.30222,1.01118,3.22428,-8.54874,-1.72248,-3.45027,5.10939,1.70247,0.45041,-0.18999,-1.93493,2.97548,-2.85785,-1.49319,1
-0.78747,-0.39502,-0.04683,0.26599,-0.43053,-1.73429,-0.49706,-2.13598,0.94368,2.48825,-1.34023,-0.17264,1.91381,1.25960,1
2.49812,6.23158,-1.57305,-9.24034,-0.85043,-1.72615,-7.05323,-1.55607,0.94358,4.13428,0.65067,3.91740,-1.76317,2.08128,1
-0.69440,-1.41004,4.09078,-0.63369,2.00507,2.09593,-1.86275,2.65959,-0.26434,1.16308,-3.85545,-1.36668,0.40135,-0.96597,1
0.25979,1.19190,0.84505,-5.12748,0.82476,-0.43773,-4.74561,-0.40226,-2.72500,2.01905,0.69236,0.81252,-0.08325,2.51130,1
-3.29473,-2.52107,0.00255,2.78106,1.68479,4.35339,2.40600,3.28499,-0.66130,0.38899,-1.85288,-2.40326,-3.75885,0.75119,1
-0.42775,2.49025,3.51240,-8.77185,-1.77898,-3.45312,1.50623,-0.33337,2.43740,0.41860,-0.61303,5.27881,0.14757,0.22493,1
3.44810,1.38104,-3.00083,-2.14706,-0.74024,-2.75806,-1.72310,-5.40751,4.27843,2.48645,5.19722,6.11604,4.17559,1.56959,1
0.39081,0.47737,-0.75945,-1.14939,-1.10181,-0.81075,0.20149,-3.51565,4.03437,3.25535,0.79587,3.11749,1.58855,2.10187,1
0.49726,-1.64245,0.31121,-2.30937,0.73788,-3.21078,0.77285,-0.42125,-0.64277,2.14723,-2.18880,-1.03708,-0.27471,-1.82261,1
-2.32337,-0.08269,-1.66945,1.18536,1.39297,-0.01108,-0.40802,0.25607,-0.23230,1.45744,-0.55527,-1.19414,-0.27398,0.13958,1
1.77908,2.53736,-0.35800,-0.78250,-0.04035,-2.57474,-4.29631,1.00848,1.28201,0.94169,-2.63205,0.43667,1.43100,1.43145,1
-0.34969,2.74162,-0.56210,-1.24398,2.20901,-1.57582,-2.32478,-1.12133,1.71041,0.87736,-1.12109,1.05288,1.12179,1.12709,1
-3.94967,-2.24570,0.64513,2.14464,1.04812,-1.03541,8.64572,-1.79908,-0.56869,-2.48459,-3.01329,-0.17475,-0.29774,-1.28087,1
-3.54462,2.19212,0.83492,0.82488,0.71661,-0.92055,-2.91572,0.79217,-0.32657,1.22178,-2.94091,-3.52584,0.34350,1.44834,1
0.99510,-0.20944,-1.13463,0.11239,2.27712,1.51526,-2.56014,0.46152,-2.45727,1.22361,-0.44481,-3.63936,-3.03250,-0.31752,1
-1.74284,-1.12989,0.21773,-4.13957,-0.09631,2.75770,1.85262,0.49594,-3.47267,1.83436,-0.16827,-1.70716,-6.00418,-0.53549,1
-1.96682,-1.43754,0.27799,-3.98441,-3.78354,2.77844,-2.14094,-0.80287,-3.54525,4.51478,1.02687,0.68709,-2.34330,5.80366,1
-1.23218,-2.83597,2.83762,1.77056,2.66902,4.15736,2.72781,0.97192,0.38412,-1.52949,1.38500,-1.80609,-2.24387,1.51831,1
-1.66776,-2.13749,2.93502,-0.90124,3.57809,0.41370,1.81603,4.67070,-0.47230,-0.79756,-3.69745,-1.52108,-1.54857,-3.42663,1
0.95988,3.26858,4.68972,-7.45734,-0.16598,-0.89083,-8.49130,2.68254,2.79169,4.65463,-1.49146,0.51366,0.69907,0.80943,1
-1.33434,3.33935,-5.81028,-1.64454,-1.00660,-2.06903,-2.06761,-3.91163,2.59880,4.36808,3.63308,1.82286,-0.80377,3.48681,1
-2.69030,-2.50782,0.72138,6.72084,3.24270,-0.54256,2.45309,4.34451,2.71359,-2.34335,-2.95220,-1.62903,2.29916,-0.18148,1
5.18637,4.68355,-0.28657,-3.11372,1.75135,-0.80662,-12.03157,-0.88465,2.25355,3.53037,0.53095,2.21002,3.68097,2.97407,1
-2.17219,-1.11193,1.68604,-0.49144,1.46304,0.73025,-1.14399,2.56746,-0.48314,0.95405,-2.21414,0.32160,0.73810,1.21533,1
-1.74006,-0.37601,4.60256,-5.44314,-1.61845,0.65285,-3.53941,-1.40314,-0.09191,4.08216,-0.58396,3.16622,3.31308,3.42042,1
-1.32858,2.96258,-0.92528,-1.64909,-0.83585,-2.28389,-2.08194,1.49371,0.40175,1.47979,-2.92089,-1.37055,-1.47382,0.29369,1
-1.24315,0.12075,0.07227,1.05167,3.53896,1.21103,-3.38559,-3.34424,1.35970,2.48717,2.19347,-0.00132,3.12502,2.17722,1
-1.14858,2.30789,-0.00763,-1.28504,0.81360,-0.80583,-4.78368,-0.18971,1.11188,2.72135,-0.04293,-0.75844,1.23622,1.21955,1
1.41655,-0.15767,1.77451,1.40628,2.70554,0.51101,-5.52939,0.13966,5.25223,4.04802,-0.29385,-0.72565,3.37976,0.48480,1
-2.99510,-2.62169,3.51819,-5.66140,-0.12439,5.56814,-0.06408,2.15611,-3.39401,2.58248,-0.12622,1.87042,-3.65080,3.57273,1
-3.87338,-0.34525,-0.76337,-0.10975,2.06642,2.44150,-2.86102,3.39733,-0.77384,2.54923,0.34869,-1.19986,-1.15913,0.42494,1
0.93445,-2.12614,1.00185,-5.99449,-1.25666,-0.18079,-1.52529,-2.42679,-2.73618,5.10992,0.26667,-0.21210,-2.03645,1.46212,1
-3.10924,-0.63560,2.78169,-0.26734,1.24701,5.25619,2.62102,2.22952,-1.12269,-2.11301,-0.05148,-0.65597,-3.89654,2.14268,1
-3.02032,1.69128,2.56044,-4.16330,2.70196,5.28227,-1.37711,2.79384,-2.91789,-1.06589,0.63103,-0.22739,-4.06919,-0.22525,1
0.52708,0.77736,0.83210,-0.78798,1.28728,-0.48077,-3.36099,-2.48812,0.82201,1.15454,2.05506,1.57553,4.19755,-0.13328,1
-2.31553,-0.92424,-0.99419,2.90715,-1.07392,0.06090,6.00677,-5.68353,2.84530,1.08229,-2.64828,2.48989,1.10622,4.46146,1
-1.45348,1.25685,0.44883,-2.43101,-0.99804,-4.58353,-0.14102,1.30322,-0.62018,-1.22990,0.10132,1.12220,1.91680,-0.05398,1
-0.18649,-0.85043,-3.60292,2.27478,-0.44115,-2.25639,2.55972,-2.93690,-0.07256,-0.18879,2.69296,0.58562,1.80487,-1.92388,1
-1.13549,-1.46517,-3.00705,8.68630,1.41496,-0.88741,3.74230,2.58600,1.39547,-1.57859,-4.84197,-5.48115,-1.77096,-2.01528,1
-1.57998,-1.43416,2.94484,-3.17330,1.73490,0.74800,0.78202,1.34875,-0.57751,-1.29231,1.67595,2.73512,-0.37736,5.56833,1
-3.95836,-0.75592,2.46012,-4.16890,1.37659,-0.50800,3.36355,-1.87499,-3.07863,-1.13334,0.40298,1.97909,0.26089,1.30181,1
0.58639,0.38121,0.49838,-0.79400,1.38625,-0.67711,-0.13828,-2.27743,-2.54459,-1.50417,-1.09276,1.42890,1.96682,0.45780,1
-1.68650,0.47412,-1.82803,-1.81262,0.26068,-0.47595,-4.19200,-0.48831,-1.37115,3.95610,0.18776,0.50104,0.84303,2.55841,1
-4.96091,0.38740,3.11178,-1.20919,0.24281,-1.12012,0.49238,0.48121,0.19983,1.00759,-0.76576,-2.99450,0.55082,-1.52251,1
-3.36963,1.10265,0.39393,-1.42479,0.76361,-0.61082,1.21690,-1.13908,-0.60499,0.17006,-2.15062,1.27103,0.00129,3.20226,1
1.78270,1.58414,1.05893,-5.60297,-1.47303,-2.15777,-6.97417,-1.40988,0.00913,2.84850,5.81122,2.62129,4.18562,0.02167,1
-0.50276,-0.30971,0.58233,0.49056,-0.63320,0.88559,-0.21750,-2.78070,2.38432,2.60862,-0.29467,1.26054,1.92130,1.48144,1
-3.03885,-1.42638,0.81073,0.93582,1.72731,0.93206,-0.40319,2.51659,0.05769,0.12823,0.46594,0.19879,0.91480,1.90613,1
